entity_id,entity_type,display_name,is_exogenous,summary_quality,merged_source_count
molecule.ecocyc.CPD-24196,small_molecule,"4,6-pyr-α-D-Gal-(1→4)-β-D-GlcA-(1→3)-2-O-Ac-α-D-Gal-(1→3)-α-L-Fuc-(1→4)-3-O-Ac-α-L-Fuc-(1→3)-α-D-Glc-PP-Und",false,informative,1
molecule.ecocyc.CPD1ZN3-1,small_molecule,"(7R,8S)-8-amino-7-(carboxyamino)nonanoate",false,informative,1
molecule.ecocyc.CPD0-1343,small_molecule,5-bromo-dCTP,true,informative,1
molecule.ecocyc.CPD0-2538,small_molecule,meso-lanthionine,false,informative,1
molecule.ecocyc.CPD-20033,small_molecule,"1,N2-ethenoguanine",true,informative,1
molecule.ecocyc.PHENANTHRENE-RING,small_molecule,phenanthrene-ring,true,informative,1
molecule.ecocyc.CPD-28148,small_molecule,nitazoxanide,true,informative,1
molecule.ecocyc.CPD0-2266,small_molecule,"three disacharide linked murein units (tetrapeptide crosslinked tetrapeptide (A2pm->D-ala), one uncrosslinked tetrapaptide) (middle of chain)",false,informative,1
molecule.ecocyc.CPD-21030,small_molecule,sulfamethazine,true,informative,1
molecule.ecocyc.CPD0-2622,small_molecule,ammonium sodium hydrogenphosphate tetrahydrate,true,informative,1
molecule.ecocyc.A-DMAN-HEX-1_5,small_molecule,a-dman-HEX-1:5,false,informative,1
molecule.ecocyc.CPD0-1024,small_molecule,"3,4-epoxy-3-methyl-1-butyl diphosphate",false,informative,1
molecule.ecocyc.CPD-16491,small_molecule,"2,6-diamino-4-hydroxy-5-(N-methyl)formamidopyrimidine",true,informative,1
molecule.ecocyc.HYDROXYNAPHTHOQUINONE,small_molecule,juglone,true,informative,1
molecule.ecocyc.CPD-19167,small_molecule,3-oxo-(7Z)-hexadecenoyl-CoA,false,informative,1
molecule.ecocyc.X-PEN-1_4,small_molecule,x-PEN-1:4,true,informative,1
molecule.ecocyc.CPD0-2701,small_molecule,aceneuramate,false,informative,1
molecule.ecocyc.CPD-19240,small_molecule,[(1S)-1-acetamidoethyl]phosphonate,false,informative,1
molecule.ecocyc.CPD-6746,small_molecule,1D-myo-inositol 2-phosphate,false,informative,1
molecule.ecocyc.ALLOLACTOSE,small_molecule,allolactose,false,informative,1
molecule.ecocyc.CPD-809,small_molecule,biuret,true,informative,1
molecule.ecocyc.CPD-12797,small_molecule,syringol,true,informative,1
molecule.ecocyc.CPD0-2289,small_molecule,rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,false,informative,1
molecule.ecocyc.CPD-28301,small_molecule,"(R)-2,3-diureidopropanoate",false,informative,1
molecule.ecocyc.3-BETA-D-GLUCOSYLGLUCOSE,small_molecule,nigerose,false,informative,1
molecule.ecocyc.CPD-19298,small_molecule,"N,N',N'',N'''-tetraacetyl chitotetraose",true,informative,1
molecule.ecocyc.L-CARNITINYL-COA,small_molecule,(R)-carnitinyl-CoA,false,informative,1
molecule.ecocyc.CPD0-1691,small_molecule,O-[L-norvalyl-5]-isourea,true,informative,1
molecule.ecocyc.CPD-12043,small_molecule,β-D-arabinofuranose,false,informative,1
molecule.ecocyc.CPD-19296,small_molecule,cefsulodin,true,informative,1
molecule.ecocyc.CPD0-2621,small_molecule,citric acid monohydrate,false,informative,1
molecule.ecocyc.CPD0-2273,small_molecule,"a peptidoglycan with D,D tripeptide-tetrapeptide crosslinks (meso-diaminopimelate containing)",false,informative,1
molecule.ecocyc.CPD0-2240,small_molecule,phospho-heptosyl-heptosyl-Kdo2-lipidA,false,informative,1
molecule.ecocyc.CPD0-1492,small_molecule,ribavirin-5'-monophosphate,true,informative,1
molecule.ecocyc.CELLOBIOSE,small_molecule,β-D-cellobiose,false,informative,1
molecule.ecocyc.S-ACETYLDIHYDROLIPOAMIDE,small_molecule,S-acetyldihydrolipoamide,false,informative,1
molecule.ecocyc.CPD0-933,small_molecule,glucosyl-(heptosyl)2-Kdo2-lipid A-phosphate,false,informative,1
molecule.ecocyc.CPD-12821,small_molecule,"phosphatidylglycerolphosphate (1,2-di-palmitoyl)",false,informative,1
molecule.ecocyc.CPD0-1410,small_molecule,pppApp,false,informative,1
molecule.ecocyc.CPD-12255,small_molecule,D-homoserine,false,informative,1
molecule.ecocyc.CPD-22536,small_molecule,hepta-acylated Kdo2 lipid A (E. coli),false,informative,1
molecule.ecocyc.DL-5-FLUOROTRYPTOPHAN,small_molecule,"D,L-5-fluorotryptophan",true,informative,1
molecule.ecocyc.A-DGLC-HEX-1_5,small_molecule,a-dglc-HEX-1:5,false,informative,1
molecule.ecocyc.CPD0-2264,small_molecule,hepta-acylated core oligosaccharide lipid A,false,informative,1
molecule.ecocyc.CPD0-1525,small_molecule,"α-oxo-1-carboxy-5,6-dihydrothiopyranpropanoate S-oxide",false,informative,1
molecule.ecocyc.CPD-19659,small_molecule,tridecanoate,false,informative,1
molecule.ecocyc.CPD0-2468,small_molecule,"3,4,4-trihydroxy-5-phosphooxypentan-2-one",false,informative,1
molecule.ecocyc.B-PEN-1_5,small_molecule,b-PEN-1:5,false,informative,1
molecule.ecocyc.CPD0-2629,small_molecule,benzethonium,true,informative,1
molecule.ecocyc.CPD-16503,small_molecule,(2R)-3-sulfolactaldehyde,false,informative,1
molecule.ecocyc.ETHYL-2R-METHYL-3S-HYDROXYBUTANOATE,small_molecule,ethyl-(2R)-methyl-(3S)-hydroxybutanoate,true,informative,1
molecule.ecocyc.CPD-22373,small_molecule,"(2E)-3,7-dimethylocta-2,6-diene-1-thiol",false,informative,1
molecule.ecocyc.CPD0-1353,small_molecule,fluoropyruvate,true,informative,1
molecule.ecocyc.CPD0-2573,small_molecule,3-acetyl-NADH,false,informative,1
molecule.ecocyc.2-DEOXY-D-GLUCOSE-6-PHOSPHATE,small_molecule,2-deoxy-D-glucose 6-phosphate,false,informative,1
molecule.ecocyc.CPD-13910,small_molecule,"cyclic- 3,4-O-oxalyl-L-threonate",true,informative,1
molecule.ecocyc.CPD-19151,small_molecule,(S)-3-hydroxy-(5Z)-dodecenoyl-CoA,false,informative,1
molecule.ecocyc.CPD0-2330,small_molecule,"phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)",false,informative,1
molecule.ecocyc.B-DGAL-HEX-1_5,small_molecule,b-dgal-HEX-1:5,false,informative,1
molecule.ecocyc.CPD-28121,small_molecule,ramoplanin,true,informative,1
molecule.ecocyc.4-NITROANILINE,small_molecule,4-nitroaniline,true,informative,1
molecule.ecocyc.CPD-19162,small_molecule,"(2E,9Z)-hexadec-2,9-enoyl-CoA",false,informative,1
molecule.ecocyc.CPD0-2066,small_molecule,cefamandole,true,informative,1
molecule.ecocyc.CPD-15373,small_molecule,aldehydo-D-mannose,false,informative,1
molecule.ecocyc.1-CHLORO-24-DINITROBENZENE,small_molecule,"1-chloro-2,4-dinitrobenzene",true,informative,1
molecule.ecocyc.B-XGLC-HEX-1_5_6_A,small_molecule,b-xglc-HEX-1:5|6:a,false,informative,1
molecule.ecocyc.CPD-12049,small_molecule,β-D-arabinopyranose,false,informative,1
molecule.ecocyc.CPD-3462,small_molecule,N8-acetylspermidine,false,informative,1
molecule.ecocyc.CPD0-2699,small_molecule,"2-hydroxy-3-methyl-1,4-naphthoquinone",false,informative,1
molecule.ecocyc.CPD0-1157,small_molecule,"methyl-1,4-benzoquinol",false,informative,1
molecule.ecocyc.CPD-8938,small_molecule,"3,6-anhydro-L-galactofuranose",true,informative,1
molecule.ecocyc.CPD-13401,small_molecule,L-alanyl-L-histidine,false,informative,1
molecule.ecocyc.B-DGLC-HEX-1_5_6_D,small_molecule,b-dglc-HEX-1:5|6:d,false,informative,1
molecule.ecocyc.CPD-27985,small_molecule,7-amido-7-carbaguanine,true,informative,1
molecule.ecocyc.CPD0-1490,small_molecule,3-methylanthranilate,true,informative,1
molecule.ecocyc.CPD-18392,small_molecule,"phosphatidylglycerol (1-myristoyl, 2-palmitoleoyl)",false,informative,1
molecule.ecocyc.CPD-19155,small_molecule,(S)-3-hydroxy-(9Z)-hexadecenoyl-CoA,false,informative,1
molecule.ecocyc.CPD0-1929,small_molecule,3-ethylcytosine,false,informative,1
molecule.ecocyc.CPD-55,small_molecule,octadecanal,false,informative,1
molecule.ecocyc.CPD-19513,small_molecule,bis(5'-adenosyl) diphosphate,false,informative,1
molecule.ecocyc.CPD-3766,small_molecule,menadione,true,informative,1
molecule.ecocyc.CPD-19763,small_molecule,"2,3,5-trichloro-6-(glutathion-S-yl)-hydroquinone",true,informative,1
molecule.ecocyc.UNDECAPRENYL-P,small_molecule,all-trans-undecaprenyl phosphate,false,informative,1
molecule.ecocyc.CPD-9220,small_molecule,methicillin,true,informative,1
molecule.ecocyc.CPD0-1378,small_molecule,serine hydroxamate,true,informative,1
molecule.ecocyc.X-LMAN-HEX-1_5_6_D,small_molecule,x-lman-HEX-1:5|6:d,true,informative,1
molecule.ecocyc.CPD-19111,small_molecule,3-(6-sulfo-α-D-quinovosyl)-sn-glycerol,false,informative,1
molecule.ecocyc.ACETYLMURAMYL-ALANYL-ISOGLUTAMINE,small_molecule,N-acetylmuramoyl-L-alanyl-D-isoglutamine,false,informative,1
molecule.ecocyc.CPD-568,small_molecule,N1-acetylspermidine,false,informative,1
molecule.ecocyc.CPD0-2295,small_molecule,inner core oligosaccharide-lipid A with Kdo(III) and L-rhamnose (E. coli),false,informative,1
molecule.ecocyc.CPD-21357,small_molecule,lipid A-core oligosaccharide (E. coli R4 core type),false,informative,1
molecule.ecocyc.CPD-10262,small_molecule,(2E)-octadec-2-enoyl-CoA,false,informative,1
molecule.ecocyc.DIMETHYLARSINATE,small_molecule,cacodylate,true,informative,1
molecule.ecocyc.CPD0-1449,small_molecule,cumene hydroperoxide,true,informative,1
molecule.ecocyc.CPD0-2283,small_molecule,peptidoglycan dimer with pentapeptide stems (meso-diaminopimelate containing),false,informative,1
molecule.ecocyc.CPD-143,small_molecule,nitroglycerin,true,informative,1
molecule.ecocyc.CPD0-2551,small_molecule,pseudouridine 5'-triphosphate,false,informative,1
molecule.ecocyc.CPD-22316,small_molecule,aquacyanocob(III)inamide,true,informative,1
molecule.ecocyc.CPD0-1612,small_molecule,4-deoxy-D-glucarate,false,informative,1
molecule.ecocyc.CPD0-1249,small_molecule,γ-methylphosphinothricin,true,informative,1
molecule.ecocyc.CPD0-2700,small_molecule,N6-(1-carboxyethyl)-L-lysine,false,informative,1
molecule.ecocyc.CPD-13403,small_molecule,L-alanyl-L-glutamine,false,informative,1
molecule.ecocyc.CPD0-2599,small_molecule,mecillinam,true,informative,1
molecule.ecocyc.CPD-14474,small_molecule,(3R)-β-phenylalanine,true,informative,1
molecule.ecocyc.CPD-20213,small_molecule,6DNM-NH3,true,informative,1
molecule.ecocyc.5-DEHYDROGLUCONATE,small_molecule,5-dehydro-D-gluconate,false,informative,1
molecule.ecocyc.17-DIAMINOHEPTANE,small_molecule,"1,7-diaminoheptane",true,informative,1
molecule.ecocyc.CPD-14488,small_molecule,α-D-glucuronate,false,informative,1
molecule.ecocyc.CPD0-2393,small_molecule,zinc sulfate,true,informative,1
molecule.ecocyc.CPD-18374,small_molecule,"cardiolipin (1,3-bispalmitoyl, 2,4-bis-cis-vaccenoyl)",false,informative,1
molecule.ecocyc.CPD0-2087,small_molecule,pyridine-N-oxide,true,informative,1
molecule.ecocyc.CPD-804,small_molecule,(4S)-4-hydroxy-2-oxoheptanedioate,false,informative,1
molecule.ecocyc.CPD-3563,small_molecule,Tween 80,true,informative,1
molecule.ecocyc.CPD0-1359,small_molecule,calpeptin,true,informative,1
molecule.ecocyc.CPD-3741,small_molecule,thiourea,true,informative,1
molecule.ecocyc.CPD0-2603,small_molecule,enduracidin,true,informative,1
molecule.ecocyc.AMINO-GROUP,small_molecule,an amino group,false,informative,1
molecule.ecocyc.CPD0-1415,small_molecule,pGpp,false,informative,1
molecule.ecocyc.CPD0-1405,small_molecule,"9-[6(RS)-C-carboxamido-5,6,7-trideoxy-β-D-ribo-octofuranosyl]-9H-purin-6-amine",true,informative,1
molecule.ecocyc.CPD0-2579,small_molecule,"a mature peptidoglycan with D,D cross-links (meso-diaminopimelate containing)",false,informative,1
molecule.ecocyc.CPD0-1322,small_molecule,5'-amino-5'-deoxyuridine,false,informative,1
molecule.ecocyc.CPD0-1578,small_molecule,"1,2-diaminopropanoate",false,informative,1
molecule.ecocyc.ACETYL-D-GLUCOSAMINYLDIPHOSPHO-UNDECAPRE,small_molecule,α-D-GlcNAc-PP-Und,false,informative,1
molecule.ecocyc.CPD-20890,small_molecule,tetraphenylphosphonium,true,informative,1
molecule.ecocyc.CPD-12176,small_molecule,(R)-3-hydroxy-isobutanoate,false,informative,1
molecule.ecocyc.DIHYDROXYPENTANEDIONE,small_molecule,"(4S)-4,5-dihydroxypentane-2,3-dione",false,informative,1
molecule.ecocyc.5-METHYLTHIOFORMYCIN,small_molecule,5'-(methylsulfanyl)formycin,true,informative,1
molecule.ecocyc.CPD-21703,small_molecule,3-hydroxypropanal hydrate,false,informative,1
molecule.ecocyc.CPD0-1294,small_molecule,"(1/2,5,6)-2-(3-azibutylthio)-5,6-epoxy-3-cyclohexen-1-ol",true,informative,1
molecule.ecocyc.CPD0-1054,small_molecule,adenylyl-imidodiphosphate,true,informative,1
molecule.ecocyc.CPD0-1941,small_molecule,4-azaleucine,true,informative,1
molecule.ecocyc.8-oxo-dADP,small_molecule,8-oxo-dADP,true,informative,1
molecule.ecocyc.CPD-10775,small_molecule,"(2S,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one",false,informative,1
molecule.ecocyc.A-LGAL-HEX-1_5_6_D,small_molecule,a-lgal-HEX-1:5|6:d,false,informative,1
molecule.ecocyc.CPD-16716,small_molecule,"1,3,4-butanetriol",true,informative,1
molecule.ecocyc.CPD0-2023,small_molecule,γ-thiomethyl glutamate,false,informative,1
molecule.ecocyc.3-OCTAPRENYL-4-HYDROXYBENZOATE,small_molecule,4-hydroxy-3-(all-trans-octaprenyl)benzoate,true,informative,1
molecule.ecocyc.CPD0-1633,small_molecule,hydroxyquinoline N oxide,true,informative,1
molecule.ecocyc.ISOVALERATE,small_molecule,3-methylbutanoate,false,informative,1
molecule.ecocyc.CPD-4748,small_molecule,3-aminobutanoate,false,informative,1
molecule.ecocyc.CPD-20861,small_molecule,1-palmitoyl-2-myristoyl-sn-glycero-3-phosphocholine,false,informative,1
molecule.ecocyc.CPD-18648,small_molecule,L-glutamate γ-hydroxamate,true,informative,1
molecule.ecocyc.CPD0-1105,small_molecule,1-carboxymethylpyridinium,false,informative,1
molecule.ecocyc.CPD-18405,small_molecule,"phosphatidylglycerol (1-myristoyl, 2-cis-9,10-methylene hexadecanoyl)",false,informative,1
molecule.ecocyc.CPD-21167,small_molecule,monochlorobimane,true,informative,1
molecule.ecocyc.CPD-8353,small_molecule,1-palmitoyl-sn-glycero-3-phosphoethanolamine,false,informative,1
molecule.ecocyc.CPD-23531,small_molecule,mechlorethamine,true,informative,1
molecule.ecocyc.MI-PENTAKISPHOSPHATE,small_molecule,"D-myo-inositol (1,2,3,4,5)-pentakisphosphate",false,informative,1
molecule.ecocyc.CPD-15244,small_molecule,3-oxo-(5Z)-tetradecenoyl-CoA,false,informative,1
molecule.ecocyc.CPD0-2615,small_molecule,cephalosporin derivative compound 6,true,informative,1
molecule.ecocyc.S-24-DINITROPHENYLGLUTATHIONE,small_molecule,"2,4-dinitrophenyl-S-glutathione",true,informative,1
molecule.ecocyc.NH4CL,small_molecule,ammonium chloride,true,informative,1
molecule.ecocyc.X-DMAN-HEX-X_X,small_molecule,x-dman-HEX-x:x,true,informative,1
molecule.ecocyc.CPD0-2530,small_molecule,pentaerythritol tetranitrate,true,informative,1
molecule.ecocyc.CPD-3742,small_molecule,1-thio-β-D-glucose,true,informative,1
molecule.ecocyc.4-AMINO-4-DEOXY-L-ARABINOSE,small_molecule,4-amino-4-deoxy-L-arabinose,false,informative,1
molecule.ecocyc.CPD-5401,small_molecule,p-chloromercuriphenylsulfonate,true,informative,1
molecule.ecocyc.CPD-13993,small_molecule,"3-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]benzenesulfonate",true,informative,1
molecule.ecocyc.CPD0-2501,small_molecule,N-monoacetylchitobiose 6'-phosphate,false,informative,1
molecule.ecocyc.CPD0-2178,small_molecule,2-acyl-sn-glycero-3-phosphoethanolamine (n-C12:0),false,informative,1
molecule.ecocyc.CPD-13407,small_molecule,"D,L-lactamide",true,informative,1
molecule.ecocyc.CPD-644,small_molecule,L-threo-3-phenylserine,true,informative,1
molecule.ecocyc.CPD0-1684,small_molecule,"N1, N12-bis(ethyl)spermine",false,informative,1
molecule.ecocyc.6-AMINOPENICILLANATE,small_molecule,6-aminopenicillanate,true,informative,1
molecule.ecocyc.HEPTOSYL-KDO2-LIPID-IVA,small_molecule,heptosyl-Kdo2-lipid IVA,false,informative,1
molecule.ecocyc.CPD0-2223,small_molecule,2-acyl-sn-glycero-3-phosphoethanolamine (n-C18:0),false,informative,1
molecule.ecocyc.CPD-17969,small_molecule,"a nascent peptidoglycan with (L-alanyl-γ-D-glutamyl-meso-2,6-diaminopimeloyl-glycine) tetrapeptide",false,informative,1
molecule.ecocyc.CPD-13025,small_molecule,guanosine 2'-monophosphate,false,informative,1
molecule.ecocyc.CPD0-1367,small_molecule,menaquinone-1,false,informative,1
molecule.ecocyc.CPD-23638,small_molecule,"2-deoxy-2,3-dehydro-N-acetylneuraminate",false,informative,1
molecule.ecocyc.CPD0-2290,small_molecule,O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate,false,informative,1
molecule.ecocyc.CPD-21258,small_molecule,α-L-xylopyranose,false,informative,1
molecule.ecocyc.CPD0-2096,small_molecule,"6,7-dihydromonapterin",false,informative,1
molecule.ecocyc.CPD-24871,small_molecule,S-(2-succinyl)-glutathione,false,informative,1
molecule.ecocyc.ADP-GROUP,small_molecule,ADP group,false,informative,1
molecule.ecocyc.CPD0-1080,small_molecule,"GlcNAc-1,6-anhMurNAc-L-Ala-γ-D-Glu-meso-DAP-D-Ala",false,informative,1
molecule.ecocyc.CPD-24488,small_molecule,(heptosyl)3-Kdo2-lipid A-phosphate (E. coli),false,informative,1
molecule.ecocyc.CPD0-621,small_molecule,iron(III)-coprogen,true,informative,1
molecule.ecocyc.PYRAZINOIC-ACID,small_molecule,pyrazine-2-carboxylate,false,informative,1
molecule.ecocyc.CPD-26482,small_molecule,(D-tyrosyl)adenylate,false,informative,1
molecule.ecocyc.CPD0-2358,small_molecule,6-phosphonouridine 5'-monophosphate,false,informative,1
molecule.ecocyc.3-BROMOPYRUVATE,small_molecule,3-bromopyruvate,true,informative,1
molecule.ecocyc.CPD0-2337,small_molecule,"2,3-dimethyl-1,4-naphthoquinone",true,informative,1
molecule.ecocyc.ISOBUTANOL,small_molecule,isobutanol,true,informative,1
molecule.ecocyc.A-LXYL-PEN-1_5,small_molecule,a-lxyl-PEN-1:5,true,informative,1
molecule.ecocyc.CPD-18734,small_molecule,5-phospho-D-arabinonate,false,informative,1
molecule.ecocyc.IMIDAZOLE-RING,small_molecule,1H-imidazole,true,informative,1
molecule.ecocyc.Aldehydo-D-altrose,small_molecule,aldehydo-D-altrose,true,informative,1
molecule.ecocyc.CPD-18019,small_molecule,"5,6-dihydroxycytosine",false,informative,1
molecule.ecocyc.CPD-12515,small_molecule,α-L-idopyranuronate,false,informative,1
molecule.ecocyc.25-DIDEHYDRO-D-GLUCONATE,small_molecule,"2,5-didehydro-D-gluconate",false,informative,1
molecule.ecocyc.CPD-27,small_molecule,phosphinate,true,informative,1
molecule.ecocyc.CPD0-1524,small_molecule,α-oxo-1-carboxy-4-tetrahydrothiopyranpropanoate S-oxide,false,informative,1
molecule.ecocyc.EGTA,small_molecule,EGTA,true,informative,1
molecule.ecocyc.CPD0-1280,small_molecule,tetraacyldisaccharide 4-phosphate,false,informative,1
molecule.ecocyc.NRPS-Group,small_molecule,[non-ribosomal peptide synthase] group,false,informative,1
molecule.ecocyc.CPD-15377,small_molecule,aldehydo-D-xylose,false,informative,1
molecule.ecocyc.CPD-21336,small_molecule,2-chlorophenylhydrazine,true,informative,1
molecule.ecocyc.6S-6-FLUORO-EPSP,small_molecule,(6S)-6-fluoro-5-enolpyruvoylshikimate 3-phosphate,true,informative,1
molecule.ecocyc.CPD-12818,small_molecule,"1,2-dioctadecanoyl-phosphatidyl-ethanolamine",false,informative,1
molecule.ecocyc.ACETYLMALTOSE,small_molecule,1-O-acetyl-α-maltose,false,informative,1
molecule.ecocyc.CPD0-2636,small_molecule,β-D-allose 1-phosphate,false,informative,1
molecule.ecocyc.CPD0-1379,small_molecule,serine methyl ester,true,informative,1
molecule.ecocyc.X-DMAN-HEX-1_5,small_molecule,x-dman-HEX-1:5,true,informative,1
molecule.ecocyc.BUTYL-HYDROPEROXIDE,small_molecule,tert-butyl hydroperoxide,true,informative,1
molecule.ecocyc.CPD-8670,small_molecule,portulacaxanthin II,true,informative,1
molecule.ecocyc.CPD-21354,small_molecule,lipid A-core oligosaccharide (E. coli R2 core type),false,informative,1
molecule.ecocyc.23-DIMERCAPTOPROPAN-1-OL,small_molecule,"2,3-bis(sulfanyl)propan-1-ol",true,informative,1
molecule.ecocyc.CPD0-1931,small_molecule,"3,N4-ethenocytosine",true,informative,1
molecule.ecocyc.CPD-22115,small_molecule,de(cyclohexane-1-carbonyl)-thiazinotrienomycin E,true,informative,1
molecule.ecocyc.CPD0-1163,small_molecule,(S)-3-hydroxy-(5Z)-tetradecenoyl-CoA,false,informative,1
molecule.ecocyc.CPD-19144,small_molecule,(7Z)-hexadecenoyl-CoA,false,informative,1
molecule.ecocyc.CPD0-2143,small_molecule,1-acyl-sn-glycero-3-phosphoglycerol (n-C14:0),false,informative,1
molecule.ecocyc.CPD-21,small_molecule,Tl+,true,informative,1
molecule.ecocyc.CPD0-1040,small_molecule,7-methylinosine,false,informative,1
molecule.ecocyc.UDP-MURNAC-TETRAPEPTIDE,small_molecule,UDP-MurNAc-L-Ala-γ-D-Glu-meso-DAP-D-Ala,false,informative,1
