# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product Id of the gene
## (8) Product name of the gene
## (9) Evidence that supports the existence of the gene
## (10) PMIDs list
## (11) Evidence confidence level (Confirmed, Strong, Weak)
## (12) All bnumber related to gene
## (13) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productId	8)productName	9)geneEvidences	10)genePMIDS	11)confidenceLevel	12)relatedBnumbers	13)otherDbsIds 
RDBECOLIGNC03775	ydhL	b1648	1725681	1725920	reverse	RDBECOLIPDC02418	DUF1289 domain-containing protein YdhL			None		[ASKA:ECK1644+b1648+JW5827+ydhL][KEIO:ECK1644+b1648+JW5827+ydhL][STRING:511145.b1648][ASAP:ABE-0005510][ECHOBASE:EB3704][OU-MICROARRAY:b1648][ECOCYC:G6888][REFSEQ:b1648] 
RDBECOLIGNC03776	nemR	b1649	1726023	1726622	forward	RDBECOLIPDC02419	DNA-binding transcriptional repressor NemR			None		[ASKA:ECK1645+b1649+JW5874+nemR][KEIO:ECK1645+b1649+JW5874+ydhM][STRING:511145.b1649][ASAP:ABE-0005514][ECHOBASE:EB3705][OU-MICROARRAY:b1649][ECOCYC:G6889][REFSEQ:b1649] 
RDBECOLIGNC03777	nemA	b1650	1726659	1727756	forward	RDBECOLIPDC02420	<i>N</i>-ethylmaleimide reductase			None		[ASKA:ECK1646+b1650+JW1642+nemA][KEIO:ECK1646+b1650+JW1642+nemA][STRING:511145.b1650][ASAP:ABE-0005516][ECHOBASE:EB3316][OU-MICROARRAY:b1650][ECOCYC:G6890][REFSEQ:b1650] 
RDBECOLIGNC03778	gloA	b1651	1727837	1728244	forward	RDBECOLIPDC03337	lactoylglutathione lyase			None		[ASKA:ECK1647+b1651+JW1643+gloA][KEIO:ECK1647+b1651+JW1643+gloA][STRING:511145.b1651][ASAP:ABE-0005520][ECHOBASE:EB3197][OU-MICROARRAY:b1651][ECOCYC:G6891][REFSEQ:b1651] 
RDBECOLIGNC03779	mepH	b1655	1734435	1735250	forward	RDBECOLIPDC02421	peptidoglycan endopeptidase/peptidoglycan L,D-carboxypeptidase MepH			None		[ASKA:ECK1651+b1655+JW5270+ydhO][KEIO:ECK1651+b1655+JW5270+ydhO][STRING:511145.b1655][ASAP:ABE-0005533][ECHOBASE:EB3707][OU-MICROARRAY:b1655][ECOCYC:G6892][REFSEQ:b1655] 
RDBECOLIGNC03780	ydhP	b1657	1736121	1737290	reverse	RDBECOLIPDC00174	putative transporter YdhP			None		[ASKA:ECK1653+b1657+JW1649+ydhP][KEIO:ECK1653+b1657+JW1649+ydhP][STRING:511145.b1657][ASAP:ABE-0005540][ECHOBASE:EB3708][OU-MICROARRAY:b1657][ECOCYC:G6893][REFSEQ:b1657] 
RDBECOLIGNC03781	ydhQ	b1664	1744871	1746127	reverse	RDBECOLIPDC02422	putative adhesin-related protein YdhQ			None		[ASKA:ECK1660+b1664+JW1656+ydhQ][STRING:511145.b1664][ASAP:ABE-0005563][ECHOBASE:EB3709][OU-MICROARRAY:b1664][ECOCYC:G6894][REFSEQ:b1664] 
RDBECOLIGNC03782	ydhR	b1667	1746700	1747005	forward	RDBECOLIPDC02423	putative monooxygenase YdhR			None		[ASKA:ECK1663+b1667+JW1657+ydhR][KEIO:ECK1663+b1667+JW1657+ydhR][STRING:511145.b1667][ASAP:ABE-0005572][ECHOBASE:EB3710][OU-MICROARRAY:b1667][ECOCYC:G6895][REFSEQ:b1667] 
RDBECOLIGNC03783	ydhS	b1668	1747131	1748735	forward	RDBECOLIPDC02424	FAD/NAD(P) binding domain-containing protein YdhS			None		[ASKA:ECK1664+b1668+JW1658+ydhS][KEIO:ECK1664+b1668+JW1658+ydhS][STRING:511145.b1668][ASAP:ABE-0005575][ECHOBASE:EB3711][OU-MICROARRAY:b1668][ECOCYC:G6896][REFSEQ:b1668] 
RDBECOLIGNC03784	ydhT	b1669	1748747	1749559	reverse	RDBECOLIPDC02425	uncharacterized protein YdhT			None		[ASKA:ECK1665+b1669+JW1659+ydhT][KEIO:ECK1665+b1669+JW1659+ydhT][STRING:511145.b1669][ASAP:ABE-0005577][ECHOBASE:EB3712][OU-MICROARRAY:b1669][ECOCYC:G6897][REFSEQ:b1669] 
RDBECOLIGNC03785	ydhU	b1670	1749563	1750348	reverse	RDBECOLIPDC02426	putative cytochrome YdhU			None		[ASKA:ECK1666+b1670+JW1660+ydhU][KEIO:ECK1666+b1670+JW1660+ydhU][STRING:511145.b1670][ASAP:ABE-0005579][ECHOBASE:EB3713][OU-MICROARRAY:b1670][ECOCYC:G6898][REFSEQ:b1670] 
RDBECOLIGNC03786	ydhX	b1671	1750345	1751013	reverse	RDBECOLIPDC02427	putative 4Fe-4S ferredoxin-like protein YdhX			None		[ASKA:ECK1667+b1671+JW5271+ydhX][KEIO:ECK1667+b1671+JW5271+ydhX][STRING:511145.b1671][ASAP:ABE-0005583][ECHOBASE:EB3716][OU-MICROARRAY:b1671][ECOCYC:G6899][REFSEQ:b1671] 
RDBECOLIGNC03787	ydhW	b1672	1751077	1751724	reverse	RDBECOLIPDC02428	uncharacterized protein YdhW			None		[ASKA:ECK1668+b1672+JW1662+ydhW][KEIO:ECK1668+b1672+JW1662+ydhW][STRING:511145.b1672][ASAP:ABE-0005585][ECHOBASE:EB3715][OU-MICROARRAY:b1672][ECOCYC:G6900][REFSEQ:b1672] 
RDBECOLIGNC03788	ydhV	b1673	1751728	1753830	reverse	RDBECOLIPDC02429	putative oxidoreductase YdhV			None		[ASKA:ECK1669+b1673+JW5272+ydhV][KEIO:ECK1669+b1673+JW5272+ydhV][STRING:511145.b1673][ASAP:ABE-0005587][ECHOBASE:EB3714][OU-MICROARRAY:b1673][ECOCYC:G6901][REFSEQ:b1673] 
RDBECOLIGNC03789	ydhY	b1674	1753851	1754477	reverse	RDBECOLIPDC02430	putative 4Fe-4S ferredoxin-like protein YdhY			None		[ASKA:ECK1670+b1674+JW1664+ydhY][KEIO:ECK1670+b1674+JW1664+ydhY][STRING:511145.b1674][ASAP:ABE-0005589][ECHOBASE:EB3717][OU-MICROARRAY:b1674][ECOCYC:G6902][REFSEQ:b1674] 
RDBECOLIGNC03790	fumD	b1675	1754932	1755141	reverse	RDBECOLIPDC02431	fumarase D			None		[ASKA:ECK1671+b1675+JW1665+ydhZ][KEIO:ECK1671+b1675+JW1665+ydhZ][STRING:511145.b1675][ASAP:ABE-0005591][ECHOBASE:EB3718][OU-MICROARRAY:b1675][ECOCYC:G6903][REFSEQ:b1675] 
RDBECOLIGNC03791	ldtE	b1678	1757721	1758725	reverse	RDBECOLIPDC02432	L,D-transpeptidase LdtE			None		[ASKA:ECK1674+b1678+JW1668+ynhG][KEIO:ECK1674+b1678+JW1668+ynhG][STRING:511145.b1678][ASAP:ABE-0005605][ECHOBASE:EB3771][OU-MICROARRAY:b1678][ECOCYC:G6904][REFSEQ:b1678] 
RDBECOLIGNC03792	sufE	b1679	1758874	1759290	reverse	RDBECOLIPDC02433	sulfur carrier protein SufE			None		[ASKA:ECK1675+b1679+JW1669+sufE][KEIO:ECK1675+b1679+JW1669+sufE][STRING:511145.b1679][ASAP:ABE-0005608][ECHOBASE:EB3719][OU-MICROARRAY:b1679][ECOCYC:G6905][REFSEQ:b1679] 
RDBECOLIGNC03793	sufS	b1680	1759303	1760523	reverse	RDBECOLIPDC02434	L-cysteine desulfurase			None		[ASKA:ECK1676+b1680+JW1670+sufS][KEIO:ECK1676+b1680+JW1670+sufS][STRING:511145.b1680][ASAP:ABE-0005610][ECHOBASE:EB3720][ECOO157CYC:Z2708][OU-MICROARRAY:b1680][ECOCYC:G6906][REFSEQ:b1680] 
RDBECOLIGNC03794	sufD	b1681	1760520	1761791	reverse	RDBECOLIPDC02435	Fe-S cluster scaffold complex subunit SufD			None		[ASKA:ECK1677+b1681+JW1671+sufD][KEIO:ECK1677+b1681+JW1671+sufD][STRING:511145.b1681][ASAP:ABE-0005617][ECHOBASE:EB3721][OU-MICROARRAY:b1681][ECOCYC:G6907][REFSEQ:b1681] 
RDBECOLIGNC03795	sufC	b1682	1761766	1762512	reverse	RDBECOLIPDC02436	Fe-S cluster scaffold complex subunit SufC			None		[ASKA:ECK1678+b1682+JW1672+sufC][KEIO:ECK1678+b1682+JW1672+sufC][STRING:511145.b1682][ASAP:ABE-0005619][ECHOBASE:EB3722][OU-MICROARRAY:b1682][ECOCYC:G6908][REFSEQ:b1682] 
RDBECOLIGNC03796	sufB	b1683	1762522	1764009	reverse	RDBECOLIPDC02437	Fe-S cluster scaffold complex subunit SufB			None		[ASKA:ECK1679+b1683+JW5273+sufB][KEIO:ECK1679+b1683+JW5273+sufB][STRING:511145.b1683][ASAP:ABE-0005621][ECHOBASE:EB3723][OU-MICROARRAY:b1683][ECOCYC:G6909][REFSEQ:b1683] 
RDBECOLIGNC03797	ydiH	b1685	1764934	1765122	reverse	RDBECOLIPDC02438	uncharacterized protein YdiH			None		[ASKA:ECK1682+b1685+JW1675+ydiH][KEIO:ECK1682+b1685+JW1675+ydiH][STRING:511145.b1685][ASAP:ABE-0005626][ECHOBASE:EB3724][OU-MICROARRAY:b1685][ECOCYC:G6911][REFSEQ:b1685] 
RDBECOLIGNC03798	menI	b1686	1765222	1765632	reverse	RDBECOLIPDC02439	1,4-dihydroxy-2-naphthoyl-CoA hydrolase			None		[ASKA:ECK1683+b1686+JW1676+ydiI][KEIO:ECK1683+b1686+JW1676+ydiI][STRING:511145.b1686][ASAP:ABE-0005628][ECHOBASE:EB3725][OU-MICROARRAY:b1686][ECOCYC:G6912][REFSEQ:b1686] 
RDBECOLIGNC03799	ydiJ	b1687	1765629	1768685	reverse	RDBECOLIPDC02440	D-2-hydroxyglutarate dehydrogenase			None		[ASKA:ECK1684+b1687+JW1677+ydiJ][KEIO:ECK1684+b1687+JW1677+ydiJ][STRING:511145.b1687][ASAP:ABE-0005632][ECHOBASE:EB3726][OU-MICROARRAY:b1687][ECOCYC:G6913][REFSEQ:b1687] 
RDBECOLIGNC03800	ydiK	b1688	1769074	1770186	forward	RDBECOLIPDC02441	putative transporter YdiK			None		[ASKA:ECK1685+b1688+JW1678+ydiK][KEIO:ECK1685+b1688+JW1678+ydiK][STRING:511145.b1688][ASAP:ABE-0005637][ECHOBASE:EB3727][OU-MICROARRAY:b1688][ECOCYC:G6914][REFSEQ:b1688] 
RDBECOLIGNC03801	ydiL	b1689	1770615	1770971	forward	RDBECOLIPDC02442	DUF1870 domain-containing protein YdiL			None		[ASKA:ECK1687+b1689+JW1679+ydiL][STRING:511145.b1689][ASAP:ABE-0005641][ECHOBASE:EB3728][OU-MICROARRAY:b1689][ECOCYC:G6915][REFSEQ:b1689] 
RDBECOLIGNC03802	ydiM	b1690	1771071	1772285	forward	RDBECOLIPDC00175	putative exporter YdiM			None		[ASKA:ECK1688+b1690+JW1680+ydiM][KEIO:ECK1688+b1690+JW1680+ydiM][STRING:511145.b1690][ASAP:ABE-0005645][ECHOBASE:EB3729][OU-MICROARRAY:b1690][ECOCYC:G6916][REFSEQ:b1690] 
RDBECOLIGNC03803	ydiN	b1691	1772512	1773777	forward	RDBECOLIPDC00176	putative transporter YdiN			None		[ASKA:ECK1689+b1691+JW5274+ydiN][STRING:511145.b1691][ASAP:ABE-0005648][ECHOBASE:EB3730][OU-MICROARRAY:b1691][ECOCYC:G6917][REFSEQ:b1691] 
RDBECOLIGNC03804	ydiO	b1695	1777196	1778347	forward	RDBECOLIPDC02443	putative acyl-CoA dehydrogenase YdiO			None		[ASKA:ECK1693+b1695+JW5275+ydiO][KEIO:ECK1693+b1695+JW5275+ydiO][MIM:201470][STRING:511145.b1695][ASAP:ABE-0005658][ECHOBASE:EB3731][OU-MICROARRAY:b1695][ECOCYC:G6918][REFSEQ:b1695] 
RDBECOLIGNC03805	ydiP	b1696	1778390	1779301	reverse	RDBECOLIPDC02444	DNA-binding transcriptional regulator YdiP			None		[ASKA:ECK1694+b1696+JW1686+ydiP][KEIO:ECK1694+b1696+JW1686+ydiP][STRING:511145.b1696][ASAP:ABE-0005660][ECHOBASE:EB3732][OU-MICROARRAY:b1696][ECOCYC:G6919][REFSEQ:b1696] 
RDBECOLIGNC03806	ydiQ	b1697	1779617	1780381	forward	RDBECOLIPDC02445	putative electron transfer flavoprotein subunit YdiQ			None		[ASKA:ECK1695+b1697+JW5276+ydiQ][KEIO:ECK1695+b1697+JW5276+ydiQ][STRING:511145.b1697][ASAP:ABE-0005666][ECHOBASE:EB3733][OU-MICROARRAY:b1697][ECOCYC:G6920][REFSEQ:b1697] 
RDBECOLIGNC03807	ydiR	b1698	1780401	1781339	forward	RDBECOLIPDC02446	putative electron transfer flavoprotein subunit YdiR			None		[ASKA:ECK1696+b1698+JW1688+ydiR][KEIO:ECK1696+b1698+JW1688+ydiR][STRING:511145.b1698][ASAP:ABE-0005668][ECHOBASE:EB3734][OU-MICROARRAY:b1698][ECOCYC:G6921][REFSEQ:b1698] 
RDBECOLIGNC03808	ydiS	b1699	1781395	1782684	forward	RDBECOLIPDC02447	putative electron transfer flavoprotein-quinone oxidoreductase YdiS			None		[ASKA:ECK1697+b1699+JW1689+ydiS][KEIO:ECK1697+b1699+JW1689+ydiS][MIM:231680][STRING:511145.b1699][ASAP:ABE-0005671][ECHOBASE:EB3735][OU-MICROARRAY:b1699][ECOCYC:G6922][REFSEQ:b1699] 
RDBECOLIGNC03809	ydiT	b1700	1782681	1782974	forward	RDBECOLIPDC02448	ferredoxin-like protein YdiT			None		[ASKA:ECK1698+b1700+JW1690+ydiT][KEIO:ECK1698+b1700+JW1690+ydiT][STRING:511145.b1700][ASAP:ABE-0005674][ECHOBASE:EB3736][OU-MICROARRAY:b1700][ECOCYC:G6923][REFSEQ:b1700] 
RDBECOLIGNC03810	selO	b1706	1789808	1791244	reverse	RDBECOLIPDC02449	protein adenylyltransferase SelO			None		[ASKA:ECK1704+b1706+JW1696+ydiU][KEIO:ECK1704+b1706+JW1696+ydiU][STRING:511145.b1706][ASAP:ABE-0005694][ECHOBASE:EB3737][OU-MICROARRAY:b1706][ECOCYC:G6924][REFSEQ:b1706] 
RDBECOLIGNC03811	rflP	b1707	1791307	1792020	reverse	RDBECOLIPDC02450	anti-FlhDC factor RflP			None		[ASKA:ECK1705+b1707+JW1697+ydiV][KEIO:ECK1705+b1707+JW1697+ydiV][STRING:511145.b1707][ASAP:ABE-0005696][ECHOBASE:EB3738][OU-MICROARRAY:b1707][ECOCYC:G6925][REFSEQ:b1707] 
RDBECOLIGNC03812	arpB	b4494	1803094	1804993	forward	RDBECOLIPDC02451	putative ankyrin repeat protein B, N-terminal fragment			None	b1721|b1720	[ASKA:b1721+b1720+b4494+arpB][UNIPROT:P76205][OU-MICROARRAY:b1720][ASAP:ABE-0285095][ECOCYC:G6926][REFSEQ:b4494] 
RDBECOLIGNC03813	ydiY	b1722	1805325	1806083	reverse	RDBECOLIPDC02452	acid-inducible putative outer membrane protein YdiY			None		[ASKA:ECK1720+b1722+JW1711+ydiY][KEIO:ECK1720+b1722+JW1711+ydiY][STRING:511145.b1722][ASAP:ABE-0005744][ECHOBASE:EB3740][OU-MICROARRAY:b1722][ECOCYC:G6928][REFSEQ:b1722] 
RDBECOLIGNC03814	ydiZ	b1724	1807400	1807690	forward	RDBECOLIPDC02453	putative endoribonuclease YdiZ			None		[ASKA:ECK1722+b1724+JW1713+ydiZ][KEIO:ECK1722+b1724+JW1713+ydiZ][STRING:511145.b1724][ASAP:ABE-0005751][ECHOBASE:EB3741][OU-MICROARRAY:b1724][ECOCYC:G6929][REFSEQ:b1724] 
RDBECOLIGNC03815	yniA	b1725	1807796	1808656	forward	RDBECOLIPDC02454	putative kinase YniA			None		[ASKA:ECK1723+b1725+JW1714+yniA][KEIO:ECK1723+b1725+JW1714+yniA][STRING:511145.b1725][ASAP:ABE-0005755][ECHOBASE:EB3742][OU-MICROARRAY:b1725][ECOCYC:G6930][REFSEQ:b1725] 
RDBECOLIGNC03816	yniB	b1726	1808697	1809233	reverse	RDBECOLIPDC02455	uncharacterized protein YniB			None		[ASKA:ECK1724+b1726+JW1715+yniB][KEIO:ECK1724+b1726+JW1715+yniB][STRING:511145.b1726][ASAP:ABE-0005757][ECHOBASE:EB3743][OU-MICROARRAY:b1726][ECOCYC:G6931][REFSEQ:b1726] 
RDBECOLIGNC03817	hxpB	b1727	1809380	1810048	forward	RDBECOLIPDC02456	hexitol phosphatase B			None		[ASKA:ECK1725+b1727+JW1716+yniC][KEIO:ECK1725+b1727+JW1716+yniC][STRING:511145.b1727][ASAP:ABE-0005761][ECHOBASE:EB3744][OU-MICROARRAY:b1727][ECOCYC:G6932][REFSEQ:b1727] 
RDBECOLIGNC03818	ydjM	b1728	1810211	1810801	forward	RDBECOLIPDC02457	inner membrane protein YdjM			None		[ASKA:ECK1726+b1728+JW5281+ydjM][KEIO:ECK1726+b1728+JW5281+ydjM][STRING:511145.b1728][ASAP:ABE-0005768][ECHOBASE:EB3745][OU-MICROARRAY:b1728][ECOCYC:G6933][REFSEQ:b1728] 
RDBECOLIGNC03819	tcyP	b1729	1810934	1812325	forward	RDBECOLIPDC02458	cystine/sulfocysteine:cation symporter			None		[ASKA:ECK1727+b1729+JW1718+ydjN][STRING:511145.b1729][ASAP:ABE-0005771][ECHOBASE:EB3746][OU-MICROARRAY:b1729][ECOCYC:G6934][REFSEQ:b1729] 
RDBECOLIGNC03820	ydjO	b1730	1812329	1813132	reverse	RDBECOLIPDC02459	protein YdjO			None		[ASKA:ECK1728+b1730+JW1719+ydjO][KEIO:ECK1728+b1730+JW1719+ydjO][STRING:511145.b1730][ASAP:ABE-0005773][ECHOBASE:EB3747][OU-MICROARRAY:b1730][ECOCYC:G6935][REFSEQ:b1730] 
RDBECOLIGNC03821	cedA	b1731	1813421	1813663	reverse	RDBECOLIPDC02460	cell division modulator		9427399	None		[ASKA:ECK1729+b1731+JW1720+cedA][KEIO:ECK1729+b1731+JW1720+cedA][STRING:511145.b1731][ASAP:ABE-0005776][ECHOBASE:EB3748][OU-MICROARRAY:b1731][ECOCYC:G6936][REFSEQ:b1731] 
RDBECOLIGNC03822	cho	b1741	1823515	1824402	forward	RDBECOLIPDC02461	excinuclease Cho			None		[ASKA:ECK1739+b1741+JW1730+cho][KEIO:ECK1739+b1741+JW1730+ydjQ][STRING:511145.b1741][ASAP:ABE-0005807][ECHOBASE:EB3749][OU-MICROARRAY:b1741][ECOCYC:G6937][REFSEQ:b1741] 
RDBECOLIGNC03823	ves	b1742	1824362	1824937	reverse	RDBECOLIPDC02462	HutD family protein Ves			None		[ASKA:ECK1740+b1742+JW1731+ves][KEIO:ECK1740+b1742+JW1731+ydjR][STRING:511145.b1742][ASAP:ABE-0005809][ECHOBASE:EB3750][OU-MICROARRAY:b1742][ECOCYC:G6938][REFSEQ:b1742] 
RDBECOLIGNC03824	spy	b1743	1825140	1825625	reverse	RDBECOLIPDC02463	ATP-independent periplasmic chaperone			None		[ASKA:ECK1741+b1743+JW1732+spy][KEIO:ECK1741+b1743+JW1732+spy][STRING:511145.b1743][ASAP:ABE-0005812][ECHOBASE:EB3263][OU-MICROARRAY:b1743][ECOCYC:G6939][REFSEQ:b1743] 
RDBECOLIGNC03825	astE	b1744	1825955	1826923	reverse	RDBECOLIPDC04323	succinylglutamate desuccinylase			None		[ASKA:ECK1742+b1744+JW1733+astE][KEIO:ECK1742+b1744+JW1733+astE][STRING:511145.b1744][ASAP:ABE-0005815][ECHOBASE:EB3751][OU-MICROARRAY:b1744][ECOCYC:G6940][REFSEQ:b1744] 
RDBECOLIGNC03826	astB	b1745	1826916	1828259	reverse	RDBECOLIPDC04319	<i>N</i>-succinylarginine dihydrolase			None		[ASKA:ECK1743+b1745+JW1734+astB][KEIO:ECK1743+b1745+JW1734+astB][STRING:511145.b1745][ASAP:ABE-0005817][ECHOBASE:EB3752][OU-MICROARRAY:b1745][ECOCYC:G6941][REFSEQ:b1745] 
RDBECOLIGNC03827	astD	b1746	1828256	1829734	reverse	RDBECOLIPDC04322	aldehyde dehydrogenase			None		[ASKA:ECK1744+b1746+JW5282+astD][KEIO:ECK1744+b1746+JW5282+astD][STRING:511145.b1746][ASAP:ABE-0005820][ECHOBASE:EB3753][OU-MICROARRAY:b1746][ECOCYC:G6942][REFSEQ:b1746] 
RDBECOLIGNC03828	astA	b1747	1829731	1830765	reverse	RDBECOLIPDC00106	arginine <i>N</i>-succinyltransferase			None		[ASKA:ECK1745+b1747+JW1736+astA][KEIO:ECK1745+b1747+JW1736+astA][STRING:511145.b1747][ASAP:ABE-0005822][ECHOBASE:EB3754][OU-MICROARRAY:b1747][ECOCYC:G6943][REFSEQ:b1747] 
RDBECOLIGNC03829	astC	b1748	1830762	1831982	reverse	RDBECOLIPDC04324	succinylornithine transaminase			None		[ASKA:ECK1746+b1748+JW1737+astC][KEIO:ECK1746+b1748+JW1737+astC][STRING:511145.b1748][NCBI-GENE:946255][ASAP:ABE-0005824][ECHOBASE:EB3755][OU-MICROARRAY:b1748][ECOCYC:G6944][REFSEQ:b1748] 
RDBECOLIGNC03830	ydjX	b1750	1833401	1834111	forward	RDBECOLIPDC02464	DedA family protein YdjX			None		[ASKA:ECK1748+b1750+JW1739+ydjX][KEIO:ECK1748+b1750+JW1739+ydjX][STRING:511145.b1750][ASAP:ABE-0005832][ECHOBASE:EB3756][OU-MICROARRAY:b1750][ECOCYC:G6945][REFSEQ:b1750] 
RDBECOLIGNC03831	ydjY	b1751	1834116	1834793	forward	RDBECOLIPDC02465	4Fe-4S ferredoxin-type domain-containing protein YdjY			None		[ASKA:ECK1749+b1751+JW5283+ydjY][KEIO:ECK1749+b1751+JW5283+ydjY][STRING:511145.b1751][ASAP:ABE-0005834][ECHOBASE:EB3757][OU-MICROARRAY:b1751][ECOCYC:G6946][REFSEQ:b1751] 
RDBECOLIGNC03832	ydjZ	b1752	1834808	1835515	forward	RDBECOLIPDC02466	DedA family protein YdjZ			None		[ASKA:ECK1750+b1752+JW1741+ydjZ][STRING:511145.b1752][ASAP:ABE-0005837][ECHOBASE:EB3758][OU-MICROARRAY:b1752][ECOCYC:G6947][REFSEQ:b1752] 
RDBECOLIGNC03833	ynjA	b1753	1835515	1836063	forward	RDBECOLIPDC02467	AhpD-like domain-containing protein YnjA			None		[ASKA:ECK1751+b1753+JW1742+ynjA][KEIO:ECK1751+b1753+JW1742+ynjA][STRING:511145.b1753][ASAP:ABE-0005839][ECHOBASE:EB3759][OU-MICROARRAY:b1753][ECOCYC:G6948][REFSEQ:b1753] 
RDBECOLIGNC03834	ynjB	b1754	1836073	1837239	forward	RDBECOLIPDC02468	putative ABC transporter periplasmic binding protein YnjB			None		[ASKA:ECK1752+b1754+JW5284+ynjB][KEIO:ECK1752+b1754+JW5284+ynjB][STRING:511145.b1754][ASAP:ABE-0005841][ECHOBASE:EB3760][OU-MICROARRAY:b1754][ECOCYC:G6949][REFSEQ:b1754] 
RDBECOLIGNC03835	ynjC	b1755	1837212	1838747	forward	RDBECOLIPDC04570	putative ABC transporter membrane subunit YnjC			None		[ASKA:ECK1753+b1755+JW5285+ynjC][KEIO:ECK1753+b1755+JW5285+ynjC][STRING:511145.b1755][ASAP:ABE-0005843][ECHOBASE:EB3761][OU-MICROARRAY:b1755][ECOCYC:G6950][REFSEQ:b1755] 
RDBECOLIGNC03836	ynjD	b1756	1838747	1839400	forward	RDBECOLIPDC04571	putative ABC transporter ATP-binding protein YnjD			None		[ASKA:ECK1754+b1756+JW5286+ynjD][KEIO:ECK1754+b1756+JW5286+ynjD][STRING:511145.b1756][ASAP:ABE-0005845][ECHOBASE:EB3762][OU-MICROARRAY:b1756][ECOCYC:G6951][REFSEQ:b1756] 
RDBECOLIGNC03837	ynjE	b1757	1839467	1840774	forward	RDBECOLIPDC02469	rhodanese-like sulfurtransferase			None		[ASKA:ECK1755+b1757+JW5287+ynjE][KEIO:ECK1755+b1757+JW5287+ynjE][STRING:511145.b1757][ASAP:ABE-0005848][ECHOBASE:EB3763][OU-MICROARRAY:b1757][ECOCYC:G6952][REFSEQ:b1757] 
RDBECOLIGNC03838	ynjF	b1758	1840783	1841403	reverse	RDBECOLIPDC02470	CDP-alcohol phosphatidyltransferase domain-containing protein YnjF			None		[ASKA:ECK1756+b1758+JW1747+ynjF][KEIO:ECK1756+b1758+JW1747+ynjF][STRING:511145.b1758][ASAP:ABE-0005850][ECHOBASE:EB3764][OU-MICROARRAY:b1758][ECOCYC:G6953][REFSEQ:b1758] 
RDBECOLIGNC03839	nudG	b1759	1841490	1841897	forward	RDBECOLIPDC02471	5-hydroxy-CTP diphosphatase			None		[ASKA:ECK1757+b1759+JW1748+nudG][KEIO:ECK1757+b1759+JW1748+nudG][STRING:511145.b1759][ASAP:ABE-0005855][ECHOBASE:EB3765][OU-MICROARRAY:b1759][ECOCYC:G6954][REFSEQ:b1759] 
RDBECOLIGNC03840	ynjH	b1760	1841863	1842135	reverse	RDBECOLIPDC02472	DUF1496 domain-containing protein YnjH			None		[ASKA:ECK1758+b1760+JW1749+ynjH][KEIO:ECK1758+b1760+JW1749+ynjH][STRING:511145.b1760][ASAP:ABE-0005858][ECHOBASE:EB3766][OU-MICROARRAY:b1760][ECOCYC:G6955][REFSEQ:b1760] 
RDBECOLIGNC03841	ynjI	b1762	1843831	1844871	reverse	RDBECOLIPDC02473	DUF1266 domain-containing protein YnjI			None		[ASKA:ECK1760+b1762+JW5288+ynjI][KEIO:ECK1760+b1762+JW5288+ynjI][STRING:511145.b1762][ASAP:ABE-0005867][ECHOBASE:EB3767][OU-MICROARRAY:b1762][ECOCYC:G6956][REFSEQ:b1762] 
RDBECOLIGNC03842	ydjF	b1770	1854096	1854854	reverse	RDBECOLIPDC02474	putative DNA-binding transcriptional regulator YdjF			None		[ASKA:ECK1768+b1770+JW1759+ydjF][KEIO:ECK1768+b1770+JW1759+ydjF][STRING:511145.b1770][ASAP:ABE-0005897][ECHOBASE:EB3255][OU-MICROARRAY:b1770][ECOCYC:G6957][REFSEQ:b1770] 
RDBECOLIGNC03843	ydjG	b1771	1854991	1855971	reverse	RDBECOLIPDC02475	NADH-dependent methylglyoxal reductase			None		[ASKA:ECK1769+b1771+JW1760+ydjG][KEIO:ECK1769+b1771+JW1760+ydjG][STRING:511145.b1771][ASAP:ABE-0005901][ECHOBASE:EB3256][OU-MICROARRAY:b1771][ECOCYC:G6958][REFSEQ:b1771] 
RDBECOLIGNC03844	ydjH	b1772	1855981	1856928	reverse	RDBECOLIPDC02476	L-<i>glycero</i>-L-galacto-octuluronate kinase			None		[ASKA:ECK1770+b1772+JW5289+ydjH][KEIO:ECK1770+b1772+JW5289+ydjH][STRING:511145.b1772][ASAP:ABE-0005903][ECHOBASE:EB3257][OU-MICROARRAY:b1772][ECOCYC:G6959][REFSEQ:b1772] 
