# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
#(1) sigmaName. Sigma Name
## (2) regulatedName. Gene regulated by the Sigma Factor (regulated Gene)
## (3) function. Regulatory Function of the Sigma on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (4)promoterEvidences. Evidence that supports the regulation the sigma on the promoter and the promoter evidences
## (5) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)sigmaName	2)regulatedName	3)function	4)promoterEvidence	5)confidenceLevel 
sigma70	proK	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	proL	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	proM	+	[EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP,COMP-HINF-POSITIONAL-IDENTIFICATION]	C 
sigma70	proP	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	proS	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA]	S 
sigma70	proV	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	proW	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	proX	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	prpR	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	prs	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	psiE	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	psiF	+	[COMP-AINF,AS-NAS,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	pspF	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	pssA	+	[COMP-AINF,COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IMP]	S 
sigma70	pssL	+	[COMP-AINF,COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IMP]	S 
sigma70	pstA	+	[COMP-HINF,EXP-IMP,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pstB	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	pstC	+	[COMP-HINF,EXP-IMP,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pstS	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	pta	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pth	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	ptrA	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ptsG	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ptsH	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF]	S 
sigma70	ptsI	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF]	S 
sigma70	ptsN	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	purA	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	purB	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	purC	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	purD	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	purE	+	[EXP-IMP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	purF	+	[COMP-HINF,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	purH	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	purK	+	[EXP-IMP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	purL	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	purM	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	purN	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	purR	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	purT	+	[COMP-AINF-PATTERN-DISCOVERY,COMP-AINF,EXP-IMP,IC]	W 
sigma70	purU	+	[COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	putA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	putP	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pykA	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	pykF	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	pyrC	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	pyrD	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pyrF	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA,EXP-IEP]	S 
sigma70	pyrH	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	qseB	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	qseC	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rapA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA,EXP-IEP]	S 
sigma70	rapZ	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rarA	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rbfA	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rbn	+	[COMP-HINF,COMP-AINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rbsA	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rbsB	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rbsC	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rbsD	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rbsK	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rbsR	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rbsZ	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rcnA	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rcnB	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rcnR	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rcsA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rcsB	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rcsD	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rdlD	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	recA	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	recB	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	recC	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	recD	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	recF	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	S 
sigma70	recG	+	[COMP-AINF,AS-TAS]	W 
sigma70	recJ	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA]	W 
sigma70	recN	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	recO	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	recQ	+	[COMP-HINF]	W 
sigma70	recX	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	relA	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	C 
sigma70	relB	+	[EXP-IDA,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	relE	+	[EXP-IDA,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rep	+	[IC,COMP-HINF-POSITIONAL-IDENTIFICATION,COMP-HINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rfaD	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rffC	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rffG	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rffH	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rffM	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rhaA	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rhaB	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rhaD	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rhaR	+	[COMP-HINF,EXP-IEP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rhaS	+	[COMP-HINF,EXP-IEP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rhaT	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ribA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	ribD	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	ribE	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	ribF	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	rihB	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	rimK	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IMP]	W 
sigma70	rimM	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rimP	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rirA	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	C 
sigma70	rlmE	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rluA	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rnb	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rnc	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rnd	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rne	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rnlA	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rnlB	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rnpB	+	[COMP-AINF,IC,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rnt	+	[COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rpe	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpiB	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rplB	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rplC	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rplD	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rplI	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	rplP	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rplQ	+	[COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	rplS	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rplT	+	[COMP-HINF,COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rplU	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rplV	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rplW	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rplY	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-HINF]	W 
sigma70	rpmA	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpmC	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rpmI	+	[COMP-HINF,COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpoA	+	[COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	rpoD	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	rpoE	+	[COMP-HINF,EXP-IDA,EXP-IEP,EXP-IPI,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpoH	+	[COMP-HINF,EXP-IPI,EXP-IDA,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rpoN	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rpoS	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpoZ	+	[COMP-AINF,AS-TAS]	W 
sigma70	rpsA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpsB	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	C 
sigma70	rpsC	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rpsD	+	[COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	rpsF	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	rpsJ	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rpsK	+	[COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	rpsM	+	[COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	rpsO	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpsP	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rpsQ	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rpsR	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	rpsS	+	[COMP-AINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
sigma70	rpsU	+	[COMP-HINF,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	C 
sigma70	rraA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	rraB	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rrfA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrfB	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA]	S 
sigma70	rrfC	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrfD	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rrfE	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrfF	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rrfG	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrfH	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rrlA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrlB	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA]	S 
sigma70	rrlC	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrlD	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rrlE	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrlG	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrlH	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rrsA	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrsB	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA]	S 
sigma70	rrsC	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrsD	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rrsE	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrsG	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	rrsH	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	rsd	+	[COMP-HINF,EXP-IPI,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	rseA	+	[COMP-HINF,EXP-IDA,EXP-IEP,EXP-IPI,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rseB	+	[COMP-HINF,EXP-IDA,EXP-IEP,EXP-IPI,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rseC	+	[COMP-HINF,EXP-IDA,EXP-IEP,EXP-IPI,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rseD	+	[COMP-HINF,EXP-IDA,EXP-IEP,EXP-IPI,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rsmG	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	rsmH	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	rutR	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	S 
