# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) sigmaName. Sigma Name
## (2) regulatedName. TU regulated by the Sigma Factor (regulated TU)
## (3) function. Regulatory Function of the Sigma on the regulated TU (+ activator, - repressor, -+ dual, ? unknown)
## (4)promoterEvidences. Evidence that supports the regulation the sigma on the promoter and the promoter evidences
## (5) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)sigmaName	2)regulatedName	3)function	4)promoterEvidence	5)confidenceLevel 
sigma70	malEFGH[malEp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	malI[malIp]	+	[EXP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	malK-lamB-malM[malKp]	+	[COMP-AINF,EXP-IMP,EXP-TAS]	W 
sigma70	malPQ[malPp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,EXP-IMP]	W 
sigma70	malS[malSp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	malT[malTp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	malXY[malXp]	+	[EXP,COMP-AINF,COMP,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	malY[malYp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	manA[manAp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	manXYZ[manXp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	marRAB[marRp]	+	[EXP-IDA,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mcbA[mcbAp5]	+	[COMP-AINF]	W 
sigma70	mdh[mdhp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mdoGH[opgGp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mdoGH[opgGp2]	+	[COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,EXP-IDA]	S 
sigma70	mdtUJI[mdtJp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	melAB[melAp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	melR[melRp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	menA-rraA[menAp2]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	mepH[mepHp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	metA[metAp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metBL[metBp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metC[metCp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	metF[metFp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metG[metGp1]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	metG[metGp2]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metH[metHp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	metH[metHp2]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metJ[metJp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metJ[metJp3]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metK[metKp]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	metNIQ[metNp]	+	[COMP-AINF,COMP,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	metT-leuW-glnUW-metU-glnVX[metTp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp[metYp1]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp[metYp2]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metY-yhbC-nusA-infB[metYp1]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	metY[metYp1]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	metY[metYp2]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	metZWV[metZp]	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mfd[mfdp1]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mfd[mfdp2]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,COMP-AINF]	W 
sigma70	mglAC[mglAp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mglBAC[mglBp]	+	[EXP-IMP,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mgrR[mgrRp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mgtA[mgtAp1]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	mgtA[mgtAp2]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	mgtS[mgtSp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mhpABCDFE[mhpAp]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	mhpR-lacI[mhpRp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mhpR-lacI[mhpRp2]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	miaA-hfq-hflXKC[miaAp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA,EXP-IEP]	S 
sigma70	micC[micCp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	C 
sigma70	micF[micFp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mlc-ynfK[mlcp2]	+	[EXP-IDA,COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mlc[mlcp1]	+	[EXP-IDA,COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mlrA[mlrAp]	+	[EXP-IEP,COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mltF[mltFp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mngB[mngBp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	mngR[mngRp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mnmG-rsmG[mnmGp]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mnt-btuF-yadS[mtnp]	+	[COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mntH[mntHp]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mntP[mntPp]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	modABC[modAp2]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	moeAB[moeAp]	+	[EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,COMP-AINF]	W 
sigma70	mpl[mplp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mpl[mplp2]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mqsA[mqsAp1]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IEP]	S 
sigma70	mqsA[mqsAp2]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IEP]	S 
sigma70	mqsRA[mqsRp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mqsRA[mqsRp2]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC[mraZp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	mreBCD[mreBp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	mreBCD[mreBp3]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	mreB[mreBp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	mreB[mreBp3]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	mrp[mrpp]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	msrB[msrBp6]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mtlADR[mtlAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	mtr[mtrp2]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	S 
sigma70	murQP[murQp1]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	murQP[murQp2]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	murR[murRp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	mutL-miaA-hfq-hflXKC[mutLp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA]	S 
sigma70	nadB[nadBp]	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	nadE[nadEp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nagBACD[nagBp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nagC[nagCp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	nagC[nagCp2]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	nagE[nagEp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nanATEK-yhcH[nanAp]	+	[EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1,COMP-AINF,EXP-IDA]	W 
sigma70	nanA[nanAp]	+	[EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1,COMP-AINF,EXP-IDA]	W 
sigma70	nanY[nanYp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	nanY[nanYp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	napFDAGHBC-ccmABCDEFGH[napFp1]	+	[EXP-IDA,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	napFDAGHBC-ccmABCDEFGH[napFp2]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	narGHJI[narGp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	narK[narKp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	narK[narKp2]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	narU[narUp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	narXL[narXp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	ndh[ndhp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nei[neip]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	nemRA-gloA[nemRp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nemRA[nemRp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nfeF[yqjHp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	nfo[nfop]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	nfsB[nfsBp]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	nhaAR[nhaAp1]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	nirBDC-cysG[nirBp]	+	[EXP-IDA,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nlpD-rpoS[nlpDp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nlpD-rpoS[nlpDp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nohA-stfQ-tfaQ[nohAp]	+	[COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	nrdAB-yfaE[nrdAp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	nrdDG[nrdDp]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	nrdHIEF[nrdHp]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nrdR-ribDE-nusB-thiL-pgpA[nrdRp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	nrfABCDEFG[nrfAp]	+	[COMP-AINF,EXP-IMP,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nudB-yebC-ruvC[nudBp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	nuoABCEFGHIJKLMN[nuoAp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	nupC[nupCp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	nupG[nupGp]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	nusA-infB[nusAp]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ohsC[ohsCp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ompA[ompAp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ompC[ompCp1]	+	[COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	ompF[ompFp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	ompN[ompNp]	+	[COMP-AINF,IC]	W 
sigma70	ompR-envZ[ompRp1]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	ompR-envZ[ompRp2]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	ompR-envZ[ompRp3]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	ompR-envZ[ompRp4]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	osmB[osmBp2]	+	[COMP-HINF,COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	osmC[osmCp1]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	osmE[osmEp]	+	[COMP-HINF,EXP-IDA,EXP-IEP,COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-HINF-POSITIONAL-IDENTIFICATION,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	osmY[osmYp]	+	[COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	oxyR[oxyRp]	+	[COMP-HINF,EXP-IEP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	oxyS[oxySp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	paaABCDEFGHIJK[paaAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	paaXY[paaXp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pabA[pabAp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	panBC[panBp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	panD[panDp2]	+	[IC,COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	patZ[pkap]	+	[EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,EXP-TAS]	W 
sigma70	pck[pckp]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA,EXP-IMP,COMP-AINF]	W 
sigma70	pcnB-folK[pcnBp1]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pcnB-folK[pcnBp2]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pcnB-folK[pcnBp3]	+	[COMP-HINF,EXP-IDA,EXP-IEP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	pdeL[pdeLp1]	+	[COMP-HINF,EXP-IDA,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	pdeL[pdeLp2]	+	[COMP-AINF,EXP-IDA]	W 
sigma70	pdeL[pdeLp3]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pdhR-aceEF-lpdA[pdhRp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	pepA[pepAp1]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pepA[pepAp2]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pepA[pepAp3]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pepD[pepDp3]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	pfkA[pfkAp1]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	pfkA[pfkAp2]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	pflA[pflAp]	+	[AS-HYPO,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pgi[pgip]	+	[COMP-HINF,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	pgk-fbaA[pgkp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	pgk-fbaA[pgkp3]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	pgk[pgkp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	pgk[pgkp3]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	pgpB[pgpBp]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pheLA[pheLp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	pheP[phePp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	pheU[pheUp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	pheV[pheVp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	phnCDEEFGHIJKLMNOP[phnCp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	phoA-psiF[phoAp]	+	[COMP-AINF,AS-NAS,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
