# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon Id containing the transcription unit
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenes. Name of the gene(s) contained in the transcription unit
## (6) promoterId. Promoter Id
## (7) promoterName. Promoter Name
## (8) terminatorIds. Ids of the terminators associated to transcription unit
## (9) tuEvidence. Evidence that supports the existence of the transcription unit
## (10) addEvidence. Additive Evidence [CV(EvidenceCode1/EvidenceCodeN)|Confidence Level]
## (11) confidenceLevel. TU confidence level (Values: Confirmed, Strong, Weak)
## (12) PMIDs. PMIDs associated to object
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenes	6)promoterId	7)promoterName	8)terminatorIds	9)tuEvidence	10)addEvidence	11)confidenceLevel	12)PMIDs 
RDBECOLITUC03040	gsk	RDBECOLIOPC00436	gsk	gsk	RDBECOLIPMC02743	gskp		COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03041	guaC	RDBECOLIOPC00605	guaC	guaC				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03042	hdfR	RDBECOLIOPC00573	hdfR	hdfR	RDBECOLIPMC00517	hdfRp		COMP-AINF-SINGLE-DIRECTON:W		W	30497599 
RDBECOLITUC03043	helD	RDBECOLIOPC02606	helD	helD	RDBECOLIPMC00543	helDp		COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03044	hokA	RDBECOLIOPC02538	hokA	hokA				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03045	iap	RDBECOLIOPC01227	iap	iap				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03046	ompX	RDBECOLIOPC02812	yliM-ompX	ompX	RDBECOLIPMC03003	ompXp2	RDBECOLITMC00067	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IDA-BOUNDARIES-DEFINED:W;COMP-AINF-SINGLE-DIRECTON:W	AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S	S	18978044;7836315;17426813 
RDBECOLITUC03047	ompW	RDBECOLIOPC02447	ompW	ompW	RDBECOLIPMC03004	ompWp		COMP-AINF-SINGLE-DIRECTON:W		W	24444297;32385082;31634530 
RDBECOLITUC03048	nudG	RDBECOLIOPC02601	nudG	nudG				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03049	nudE	RDBECOLIOPC00837	nudE	nudE				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03050	norR	RDBECOLIOPC02670	norR	norR				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03051	nlpA	RDBECOLIOPC00585	nlpA	nlpA	RDBECOLIPMC03049	nlpAp		COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03052	nhoA	RDBECOLIOPC01311	nhoA	nhoA				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03053	narP	RDBECOLIOPC01619	narP	narP	RDBECOLIPMC03153	narPp		COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03054	galR	RDBECOLIOPC00681	galR	galR	RDBECOLIPMC00306	galRp				None	8416900;17630975;35694815 
RDBECOLITUC03055	mug	RDBECOLIOPC00974	mug	mug				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03056	mrr	RDBECOLIOPC01830	mrr	mrr				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03057	mrcA	RDBECOLIOPC01431	mrcA	mrcA	RDBECOLIPMC00170	mrcAp	RDBECOLITMC00162	COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03058	trmC	RDBECOLIOPC00153	trmC	mnmC				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03059	micC	RDBECOLIOPC02541	micC	micC	RDBECOLIPMC03005	micCp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF-SINGLE-DIRECTON:W	AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S	S	15466019;29211019 
RDBECOLITUC03060	mdtK	RDBECOLIOPC00619	mdtK	mdtK				COMP-AINF-SINGLE-DIRECTON:W		W	32385082 
RDBECOLITUC03061	mdoC	RDBECOLIOPC01836	mdoC	opgC				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03062	marC	RDBECOLIOPC00247	marC	marC	RDBECOLIPMC03286	marCp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF-SINGLE-DIRECTON:W		S	17954692;8383113 
RDBECOLITUC03063	mak	RDBECOLIOPC02315	mak	mak				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03064	insA-7	RDBECOLIOPC01733	insA-7	insA7				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03065	insG	RDBECOLIOPC02309	insG	insG				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03066	insH-1	RDBECOLIOPC00359	insH-1	insH1				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03067	insH-10	RDBECOLIOPC01107	insH-10	insH10				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03068	insH-11	RDBECOLIOPC00668	insH-11	insH11				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03069	insH-5	RDBECOLIOPC01012	insH-5	insH5				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03070	insH-8	RDBECOLIOPC00591	insH-8	insH8				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03071	insH-9	RDBECOLIOPC02150	insH-9	insH9				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03072	intD	RDBECOLIOPC01397	intD	intD				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03073	intG	RDBECOLIOPC02362	intG	intG				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03074	mcaS	RDBECOLIOPC00203	mcaS	mcaS	RDBECOLIPMC02431	mcaSp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF-SINGLE-DIRECTON:W		S	22289118;31540875 
RDBECOLITUC03075	ivy	RDBECOLIOPC01960	ivy	ivy				COMP-AINF-SINGLE-DIRECTON:W		W	32571968;23421615 
RDBECOLITUC03076	kdgR	RDBECOLIOPC00335	kdgR	kdgR				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03077	kptA	RDBECOLIOPC01261	kptA	kptA				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03078	ldrA	RDBECOLIOPC00452	ldrA	ldrA				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03079	ldrB	RDBECOLIOPC01852	ldrB	ldrB				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03080	ldrC	RDBECOLIOPC00101	ldrC	ldrC				COMP-AINF-SINGLE-DIRECTON:W		W	31540875 
RDBECOLITUC03081	ldrD	RDBECOLIOPC01154	ldrD	ldrD	RDBECOLIPMC03107	ldrDp	RDBECOLITMC00042	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF-SINGLE-DIRECTON:W	AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S	S	12123448 
RDBECOLITUC03082	ligB	RDBECOLIOPC01505	ligB	ligB				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03083	lit	RDBECOLIOPC01307	lit	lit				COMP-AINF-SINGLE-DIRECTON:W		W	 
RDBECOLITUC03084	luxS	RDBECOLIOPC01234	luxS	luxS	RDBECOLIPMC00263	luxSp2		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF-SINGLE-DIRECTON:W		S	18978044;20976191;31147809 
RDBECOLITUC03085	rplT-pheM	RDBECOLIOPC02942	thrS-infC-rpmI-rplT-pheMST-ihfA	pheM;rplT	RDBECOLIPMC03615	rplTp	RDBECOLITMC00019	EXP-IDA-BOUNDARIES-DEFINED:W		W	6317865 
RDBECOLITUC03086	pheM	RDBECOLIOPC02942	thrS-infC-rpmI-rplT-pheMST-ihfA	pheM	RDBECOLIPMC03614	pheMp	RDBECOLITMC00019	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	6317865;31540875;6317866 
RDBECOLITUC03087	trpS	RDBECOLIOPC02841	aroKB-damX-dam-rpe-gph-trpS	trpS	RDBECOLIPMC03006	trpSp				None	6171561 
RDBECOLITUC03088	aslB	RDBECOLIOPC02372	aslB	aslB	RDBECOLIPMC03007	aslBp				None	 
RDBECOLITUC03089	pdxH-tyrS-pdxY	RDBECOLIOPC02645	pdxH-tyrS-pdxY	pdxY;tyrS;pdxH	RDBECOLIPMC03008	pdxHp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IMP-POLAR-MUTATION:S	AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C	C	9537380 
RDBECOLITUC03090	tyrS-pdxY	RDBECOLIOPC02645	pdxH-tyrS-pdxY	pdxY;tyrS	RDBECOLIPMC03009	tyrSp1		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	9537380;31964733 
RDBECOLITUC03091	yjjB-dnaTC-yjjA	RDBECOLIOPC02717	yjjB-dnaTC-yjjA	yjjA;dnaC;dnaT;yjjB	RDBECOLIPMC03010	yjjBp	RDBECOLITMC00375	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IEP-COREGULATION:W		S	2844800;6218883 
RDBECOLITUC03092	dnaTC	RDBECOLIOPC02717	yjjB-dnaTC-yjjA	dnaC;dnaT	RDBECOLIPMC02972	dnaTp	RDBECOLITMC00009	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IEP-COREGULATION:W		S	2844800 
RDBECOLITUC03093	yjjB-dnaTC	RDBECOLIOPC02717	yjjB-dnaTC-yjjA	dnaC;dnaT;yjjB	RDBECOLIPMC03010	yjjBp	RDBECOLITMC00009	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IEP-COREGULATION:W		S	2844800 
RDBECOLITUC03094	adrA	RDBECOLIOPC01766	adrA	dgcC	RDBECOLIPMC03011	adrAp		EXP-IDA-BOUNDARIES-DEFINED:W		W	14523117 
RDBECOLITUC03095	allR	RDBECOLIOPC00975	allR	allR	RDBECOLIPMC03012	allRp		EXP-IDA-BOUNDARIES-DEFINED:W		W	10601204 
RDBECOLITUC03096	pepD	RDBECOLIOPC02865	pepD	pepD	RDBECOLIPMC03013	pepDp3		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	1695895;31964733 
RDBECOLITUC03097	lpxL	RDBECOLIOPC01212	lpxL	lpxL	RDBECOLIPMC00371	lpxLp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	1840644;31964733 
RDBECOLITUC03098	yceA	RDBECOLIOPC02236	yceA	trhO	RDBECOLIPMC00372	yceAp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	1840644 
RDBECOLITUC03099	ytfK	RDBECOLIOPC02752	ytfK	ytfK	RDBECOLIPMC02747	ytfKp2		IC:W		W	34803996 
RDBECOLITUC03100	mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	RDBECOLIOPC02920	mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC	mraZ;rsmH;ftsL;ftsI;ftsO;murE;murF;mraY;murD;ftsW;murG;murC;ddlB;ftsQ;ftsA;ftsZ;lpxC	RDBECOLIPMC00374	mraZp		IC-ADJ-GENES-SAME-BIO-PROCESS:W;EXP-IMP-POLAR-MUTATION:S		S	9614967;9294438;9721276 
RDBECOLITUC03101	sohB	RDBECOLIOPC02923	sohB	sohB	RDBECOLIPMC00375	sohBp1				None	8647276 
RDBECOLITUC03102	sohB	RDBECOLIOPC02923	sohB	sohB	RDBECOLIPMC00376	sohBp2				None	8647276 
RDBECOLITUC03103	mpl	RDBECOLIOPC02356	mpl	mpl	RDBECOLIPMC00377	mplp1				None	8647276;31964733 
RDBECOLITUC03104	mpl	RDBECOLIOPC02356	mpl	mpl	RDBECOLIPMC00378	mplp2				None	8647276;31964733 
RDBECOLITUC03105	menA-rraA	RDBECOLIOPC02945	menA-rraA	rraA;menA	RDBECOLIPMC00379	menAp2		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	16621818 
RDBECOLITUC03106	yehF	RDBECOLIOPC01003	yehF	yehF	RDBECOLIPMC00373	yehFp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10760155 
RDBECOLITUC03107	aceBAK	RDBECOLIOPC02659	aceBAK	aceB;aceA;aceK	RDBECOLIPMC03331	aceBp		EXP-IMP-POLAR-MUTATION:S		S	3897222;7033207;31271063;1447784;8682810;12492863;21272324;16415587;11420439;33417680;17426033 
RDBECOLITUC03108	alkA	RDBECOLIOPC02531	alkA	alkA	RDBECOLIPMC03332	alkAp		COMP-AINF-SINGLE-DIRECTON:W		W	3278898;6094528;10049384 
RDBECOLITUC03109	araC	RDBECOLIOPC02182	araC	araC	RDBECOLIPMC03334	araCp				None	6262769;6377308 
RDBECOLITUC03110	argCBH	RDBECOLIOPC01699	argCBH	argC;argB;argH	RDBECOLIPMC03335	argCp				None	326762;400784;16504055;28644990;32211022 
RDBECOLITUC03111	argF	RDBECOLIOPC01362	argF-xynR	argF	RDBECOLIPMC03337	argFp				None	6348703;32211022 
RDBECOLITUC03112	argI	RDBECOLIOPC00350	argI	argI	RDBECOLIPMC03338	argIp				None	6348703;32211022 
RDBECOLITUC03113	argR	RDBECOLIOPC01545	argR	argR	RDBECOLIPMC03339	argRp1				None	6348703 
RDBECOLITUC03114	aroF-tyrA	RDBECOLIOPC01064	aroF-tyrA	tyrA;aroF	RDBECOLIPMC03340	aroFp	RDBECOLITMC00004	EXP-IDA-BOUNDARIES-DEFINED:W;IC-ADJ-GENES-SAME-BIO-PROCESS:W		W	2857723;6396419;31964733;30810277;3041242;3294794;3001025 
RDBECOLITUC03115	aroG	RDBECOLIOPC00631	aroG	aroG	RDBECOLIPMC03341	aroGp	RDBECOLITMC00005	EXP-IDA-BOUNDARIES-DEFINED:W		W	1970563;783117;9023954;2861143;30810277;4884590 
RDBECOLITUC03116	aroH	RDBECOLIOPC02552	aroH	aroH	RDBECOLIPMC03342	aroHp1	RDBECOLITMC00006	EXP-IDA-BOUNDARIES-DEFINED:W		W	1677907;3315853;30810277 
RDBECOLITUC03117	aroL-yaiA-aroM	RDBECOLIOPC02757	aroL-yaiA-aroM	aroL;yaiA;aroM	RDBECOLIPMC03343	aroLp1		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	3001025;7961453 
RDBECOLITUC03118	aroP	RDBECOLIOPC02769	aroP	aroP	RDBECOLIPMC03344	aroPp1	RDBECOLITMC00007	EXP-IDA-BOUNDARIES-DEFINED:W;COMP-AINF-SINGLE-DIRECTON:W	AE(COMP-AINF-SINGLE-DIRECTON/EXP-IDA-BOUNDARIES-DEFINED):S	S	2408019;3025182;9209034;9765583 
RDBECOLITUC03119	bioA	RDBECOLIOPC00298	bioA	bioA	RDBECOLIPMC03345	bioAp				None	6177001 
RDBECOLITUC03120	cirA	RDBECOLIOPC02955	cirA	cirA	RDBECOLIPMC03348	cirAp2		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IMP-POLAR-MUTATION:S		S	3316180 
RDBECOLITUC03121	cirA	RDBECOLIOPC02955	cirA	cirA	RDBECOLIPMC03349	cirAp1		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IMP-POLAR-MUTATION:S		S	3316180 
RDBECOLITUC03122	cyaA	RDBECOLIOPC02792	cyaA	cyaA	RDBECOLIPMC03350	cyaAp				None	8392509 
RDBECOLITUC03123	deoCABD	RDBECOLIOPC02832	deoCABD	deoC;deoA;deoB;deoD	RDBECOLIPMC03351	deoCp1	RDBECOLITMC00369	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	6780756;810659 
RDBECOLITUC03124	deoCABD	RDBECOLIOPC02832	deoCABD	deoC;deoA;deoB;deoD	RDBECOLIPMC03352	deoCp2	RDBECOLITMC00369	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	810659;6780756;9155036;1655726;8736525;20000490;11574471;2170326;32385082;1962841;8221894;8969182;9466254;12667072;1649947;1327747;8394345;10347150;12391883;10766824 
RDBECOLITUC03125	dmsABC	RDBECOLIOPC02316	dmsABC	dmsA;dmsB;dmsC	RDBECOLIPMC03353	dmsAp1				None	3062312;7961411;8576043;11287152;23820558 
RDBECOLITUC03126	fhuACDB	RDBECOLIOPC01778	fhuACDB	fhuA;fhuC;fhuD;fhuB	RDBECOLIPMC03354	fhuAp				None	2823072;3020380;6315685 
RDBECOLITUC03127	dusB-fis	RDBECOLIOPC00426	dusB-fis	dusB;fis	RDBECOLIPMC03355	dusBp	RDBECOLITMC00011	EXP-IDA-BOUNDARIES-DEFINED:W		W	1459953;1547773;14679232;29559967;9335285;11847119 
RDBECOLITUC03128	fnr	RDBECOLIOPC00262	fnr	fnr	RDBECOLIPMC03356	fnrp				None	6292868;6759613;23274360;21272324;23563322 
RDBECOLITUC03129	frdABCD	RDBECOLIOPC02629	frdABCD	frdD;frdC;frdB;frdA	RDBECOLIPMC03357	frdAp	RDBECOLITMC00357	EXP-IDA-BOUNDARIES-DEFINED:W		W	2999070;6251026;7961411;8576043;29468195;31964733;23820558 
RDBECOLITUC03130	galS	RDBECOLIOPC00393	galS	galS	RDBECOLIPMC03358	galSp				None	8416900;35694815 
RDBECOLITUC03131	galETKM	RDBECOLIOPC02806	galETKM	galM;galK;galT;galE	RDBECOLIPMC03359	galEp1	RDBECOLITMC00241,RDBECOLITMC00242,RDBECOLITMC00146	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	11298753;7023696;20923764;26501343;18374359;17630975;24794565 
RDBECOLITUC03132	galETKM	RDBECOLIOPC02806	galETKM	galM;galK;galT;galE	RDBECOLIPMC03360	galEp2	RDBECOLITMC00241,RDBECOLITMC00242	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	7023696;7966338;20923764;17630975 
RDBECOLITUC03133	glnAZLG	RDBECOLIOPC02960	glnAZLG	glnG;glnL;glnZ;glnA	RDBECOLIPMC03361	glnAp1		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IEP-COREGULATION:W		W	2882477;21272324 
RDBECOLITUC03134	glnLG	RDBECOLIOPC02960	glnAZLG	glnG;glnL	RDBECOLIPMC03362	glnLp		EXP-IEP-COREGULATION:W		W	2882477;6131062;6148334 
RDBECOLITUC03135	glnAZLG	RDBECOLIOPC02960	glnAZLG	glnG;glnL;glnZ;glnA	RDBECOLIPMC03553	glnAp2		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IEP-COREGULATION:W		W	2882477;2574599;2904147;3304660;2571609;2865194;21272324;2871943 
RDBECOLITUC03136	glpABC	RDBECOLIOPC01719	glpABC	glpA;glpB;glpC	RDBECOLIPMC03363	glpAp	RDBECOLITMC00286	EXP-IMP-POLAR-MUTATION:S;EXP-IDA-BOUNDARIES-DEFINED:W		S	3027032;3286606;1556120;32385082;31992590 
RDBECOLITUC03137	glpD	RDBECOLIOPC02241	glpD	glpD	RDBECOLIPMC03364	glpDp				None	2403539 
RDBECOLITUC03138	ivbL-ilvBN	RDBECOLIOPC02947	ivbL-ilvBN-uhpABC	ilvN;ilvB;ivbL	RDBECOLIPMC03366	ivbLp	RDBECOLITMC00090	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IEP-COREGULATION:W		S	2250661;2989781;6292893;6095192 
RDBECOLITUC03139	ilvY	RDBECOLIOPC02742	ilvY	ilvY	RDBECOLIPMC03367	ilvYp1	RDBECOLITMC00319			None	2167922;2642900;3003115;9556617;32571968;3062177 
RDBECOLITUC03140	katG	RDBECOLIOPC01561	katG	katG	RDBECOLIPMC03368	katGp				None	8990289;12589799;12948384;31992590;22674118;31421411;31964733 
RDBECOLITUC03141	kdpFABC	RDBECOLIOPC02215	kdpFABC	kdpC;kdpB;kdpA;kdpF	RDBECOLIPMC03369	kdpFp		EXP-IMP-POLAR-MUTATION:S;EXP-IEP-COREGULATION:W;IC-ADJ-GENES-SAME-BIO-PROCESS:W		S	10608856;355227;6146979;8331081;8437514;31540875 
RDBECOLITUC03142	lacZYA	RDBECOLIOPC02880	lacZYA	lacA;lacY;lacZ	RDBECOLIPMC03370	lacZp1	RDBECOLITMC00261,RDBECOLITMC00260	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IDA-BOUNDARIES-DEFINED:W		S	1702782;1710346;1649816;1650341;8735277;15950160;2166165;15385551;25626902;31189732;21896677;31719176;14725772;3315229;6259624;12881519;9737918;8984648 
RDBECOLITUC03143	lexA-dinF	RDBECOLIOPC00597	lexA-dinF	lexA;dinF	RDBECOLIPMC03371	lexAp		EXP-IMP-POLAR-MUTATION:S		S	6298183;34849799;7027256;32817380;8057377;7027255 
RDBECOLITUC03144	malEFGH	RDBECOLIOPC01674	malEFGH	malH;malG;malF;malE	RDBECOLIPMC03372	malEp	RDBECOLITMC00263	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;EXP-IEP-COREGULATION:W		S	2836810;31208335;31186337;31992590 
RDBECOLITUC03145	malPQ	RDBECOLIOPC02889	malPQ	malQ;malP	RDBECOLIPMC03374	malPp				None	4358043;2893244;7830577;6120934;7040340;31964733 
RDBECOLITUC03146	melR	RDBECOLIOPC00348	melR	melR	RDBECOLIPMC03375	melRp		EXP-IDA-BOUNDARIES-DEFINED:W		W	1445207;7784205;9108148;12060687;18346968;1445208;10760178;23066992;10760179;10747919 
RDBECOLITUC03147	metA	RDBECOLIOPC01621	metA	metA	RDBECOLIPMC03376	metAp1		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	7868613;8501076 
RDBECOLITUC03148	metH	RDBECOLIOPC02675	metH	metH	RDBECOLIPMC03378	metHp1				None	1447144 
RDBECOLITUC03149	nagBACD	RDBECOLIOPC00851	nagBACD	umpH;nagC;nagA;nagB	RDBECOLIPMC03379	nagBp		EXP-IMP-POLAR-MUTATION:S;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S	AE(EXP-IDA-TRANSCRIPT-LEN-DETERMINATION/EXP-IMP-POLAR-MUTATION):C	C	1766379;2668691;2693951;3284790;1848637 
RDBECOLITUC03150	narGHJI	RDBECOLIOPC01290	narGHJI	narG;narH;narJ;narI	RDBECOLIPMC03380	narGp	RDBECOLITMC00200			None	8057356;8736541;9037773;22092912;40049517;8419352;31964733;21825069 
RDBECOLITUC03151	narK	RDBECOLIOPC02087	narK	narK;narS	RDBECOLIPMC03381	narKp1				None	8057356 
RDBECOLITUC03152	nirBDC-cysG	RDBECOLIOPC01182	nirBDC-cysG	nirB;nirD;nirC;cysG	RDBECOLIPMC03382	nirBp				None	1435259;2200673;31964733;18757534 
RDBECOLITUC03153	nrdAB-yfaE	RDBECOLIOPC02885	nrdAB-yfaE	nrdA;nrdB;yfaE	RDBECOLIPMC03383	nrdAp		IC-ADJ-GENES-SAME-BIO-PROCESS:W		W	21338418;8820648;20487274;40029022;9819053;21890697;19656291;23873909 
RDBECOLITUC03154	ompA	RDBECOLIOPC01653	ompA	ompA	RDBECOLIPMC03384	ompAp1		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	6253901;7001445;12754220;17426813 
RDBECOLITUC03155	ompC	RDBECOLIOPC02764	ompC	ompC	RDBECOLIPMC03385	ompCp1	RDBECOLITMC00018	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	2203749;6304064;22960566;17426813;8125343;1289796;8002608;23274360 
RDBECOLITUC03156	ompF	RDBECOLIOPC02881	ompF	ompF	RDBECOLIPMC03386	ompFp	RDBECOLITMC00220			None	6304064;31964733;23274360;21398557;17426813 
RDBECOLITUC03157	oxyR	RDBECOLIOPC02771	oxyR	oxyR	RDBECOLIPMC03387	oxyRp				None	1717343;12589799;12948384;29659799 
RDBECOLITUC03158	phoA-psiF	RDBECOLIOPC01838	phoA-psiF	phoA;psiF	RDBECOLIPMC03388	phoAp				None	2676981;6260750;23274360;30765722 
RDBECOLITUC03159	phoBR	RDBECOLIOPC00149	phoBR	phoB;phoR	RDBECOLIPMC03389	phoBp	RDBECOLITMC00221			None	2824439;23274360;30765722;31992590 
RDBECOLITUC03160	hflD-purB	RDBECOLIOPC02159	hflD-purB	purB;hflD	RDBECOLIPMC03737	hflDp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IMP-POLAR-MUTATION:S		S	2404765;8969519 
RDBECOLITUC03161	purC	RDBECOLIOPC00048	purC	purC	RDBECOLIPMC03390	purCp				None	2404765;28644990 
RDBECOLITUC03162	purHD	RDBECOLIOPC02343	purHD	purD;purH	RDBECOLIPMC03391	purHp				None	2687276;31639222;28644990;23651393 
RDBECOLITUC03163	purL	RDBECOLIOPC01620	purL	purL	RDBECOLIPMC03392	purLp				None	2404765 
RDBECOLITUC03164	purMN	RDBECOLIOPC02307	purMN	purM;purN	RDBECOLIPMC03393	purMp				None	1371255;2644189;3301838;28644990;22152010 
RDBECOLITUC03165	purR	RDBECOLIOPC02251	purR	purR	RDBECOLIPMC03394	purRp				None	2404765 
RDBECOLITUC03166	pyrC	RDBECOLIOPC02319	pyrC	pyrC	RDBECOLIPMC03395	pyrCp				None	18176545;10400588;1345912 
RDBECOLITUC03167	pyrD	RDBECOLIOPC02242	pyrD	pyrD	RDBECOLIPMC03396	pyrDp				None	23563322 
RDBECOLITUC03168	recA	RDBECOLIOPC02798	recAX	recA	RDBECOLIPMC03397	recAp	RDBECOLITMC00258	EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S		S	10760155;8080625;29559967;31964733 
RDBECOLITUC03169	rhaSR	RDBECOLIOPC01989	rhaSR	rhaS;rhaR	RDBECOLIPMC03398	rhaSp		EXP-IEP-COREGULATION:W		W	21398637;3316663;8230210;8757746;19854903;16166533 
RDBECOLITUC03170	sodA	RDBECOLIOPC00743	sodA	sodA	RDBECOLIPMC03400	sodAp	RDBECOLITMC00228	EXP-IDA-BOUNDARIES-DEFINED:W		W	3520487;17462026;35456749;21272324;23274360;29659799;12889026 
