# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon id containing the transcription uni 
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenesIds. Ids of the gene(s) contained in the transcription unit
## (6) tuGenesNames. Names of the gene(s) contained in the transcription unit
## (7) promoterId. Promoter Id
## (8) promoterName. Promoter Name
## (9) promoterPos. Transcription start site of promoter(10) terminatorIds. Ids of the terminators associated to transcription unit
##(11) sigmaFactor. Sigma Factor associated to 
##(12) tfsIds. transcription Factors ids that regulates the transcription Unit
##(13) tfsNames. transcription Factors names that regulates the transcription Unit
##(14) tuGenesBnumber. bnumbers of the tu genes
##(15) firstGenePos. start position of the first tu gene
##(16) lastGenePos. end position of the first tu gene
##(17) terminatorPositions. positions of the terminator
##(18) DBXRef. id of the TU in Ecocyc
##
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenesIds	6)tuGenesNames	7)promoterId	8)promoterName	9)promoterPos	10)terminatorIds	11)sigmaFactor	12)tfsIds	13)tfsNames	14)tuGenesBnumber	15)firstGenePos	16)lastGenePos	17)terminatorPositions	18)DBXRef 
RDBECOLITUC03623	ompR-envZ	RDBECOLIOPC01905	ompR-envZ	RDBECOLIGNC00263,RDBECOLIGNC00664	envZ|ompR	RDBECOLIPMC03939	ompRp1	3536707	RDBECOLITMC00218	sigma70	RDBECOLITFC00140,RDBECOLITFC00140,RDBECOLITFC00140,RDBECOLITFC00086	IHF,IHF,IHF,CRP	b3404|b3405	3536584	3534516	3534473-3534527	Ecocyc:TU161 
RDBECOLITUC03624	ompR-envZ	RDBECOLIOPC01905	ompR-envZ	RDBECOLIGNC00263,RDBECOLIGNC00664	envZ|ompR	RDBECOLIPMC03940	ompRp3	3536639	RDBECOLITMC00218	sigma70	RDBECOLITFC00086	CRP	b3404|b3405	3536584	3534516	3534473-3534527	Ecocyc:TU162 
RDBECOLITUC03625	ompR-envZ	RDBECOLIOPC01905	ompR-envZ	RDBECOLIGNC00263,RDBECOLIGNC00664	envZ|ompR	RDBECOLIPMC03941	ompRp4	3536755	RDBECOLITMC00218	sigma70	RDBECOLITFC00086	CRP	b3404|b3405	3536584	3534516	3534473-3534527	Ecocyc:TU163 
RDBECOLITUC03626	lldPRD	RDBECOLIOPC00319	lldPRD	RDBECOLIGNC01886,RDBECOLIGNC01885,RDBECOLIGNC01884	lldD|lldR|lldP	RDBECOLIPMC03942	lldPp	3777289		sigma70	RDBECOLITFC00099,RDBECOLITFC00133,RDBECOLITFC00133,RDBECOLITFC00099,RDBECOLITFC00099	LldR,ArcA,ArcA,LldR,LldR	b3605|b3604|b3603	3777399	3781017		Ecocyc:TU164 
RDBECOLITUC03627	fimAICDFGH	RDBECOLIOPC01637	fimAICDFGH	RDBECOLIGNC02887,RDBECOLIGNC00305,RDBECOLIGNC00309,RDBECOLIGNC00308,RDBECOLIGNC00307,RDBECOLIGNC00304,RDBECOLIGNC01896,RDBECOLIGNC00302	fimR2|fimD|fimH|fimG|fimF|fimC|fimI|fimA	RDBECOLIPMC03943	fimAp	4542694		sigma70	RDBECOLITFC00085,RDBECOLITFC00190,RDBECOLITFC00050,RDBECOLITFC00140,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00140	QseB,Fis,H-NS,IHF,Lrp,Lrp,Lrp,IHF	b4838|b4317|b4320|b4319|b4318|b4316|b4315|b4314	4543115	4549710		Ecocyc:TU182 
RDBECOLITUC03628	fimE	RDBECOLIOPC00713	fimE	RDBECOLIGNC00306	fimE	RDBECOLIPMC03944	fimEp	4541871	RDBECOLITMC00010	sigma70	RDBECOLITFC00230,RDBECOLITFC00110,RDBECOLITFC00050	LrhA,Lrp,H-NS	b4313	4542037	4542633	4542851-4542902	Ecocyc:TU183 
RDBECOLITUC03629	tolB-pal-ybgF	RDBECOLIOPC02444	tolB-pal-ybgF	RDBECOLIGNC02397,RDBECOLIGNC00676,RDBECOLIGNC00996	cpoB|pal|tolB								b0742|b0741|b0740	777740	780389		Ecocyc:TU21 
RDBECOLITUC03630	rpoH	RDBECOLIOPC02027	rpoH	RDBECOLIGNC00887	rpoH	RDBECOLIPMC03974	rpoHp6	3600813	RDBECOLITMC00348	sigma54	RDBECOLITFC00140	IHF	b3461	3600783	3599929	3599887-3599907	Ecocyc:TU221 
RDBECOLITUC03631	msrA	RDBECOLIOPC01095	msrA	RDBECOLIGNC01396	msrA	RDBECOLIPMC03948	msrAp	4442261			RDBECOLITFC00190,RDBECOLITFC00190	Fis,Fis	b4219	4442176	4441538		Ecocyc:TU241 
RDBECOLITUC03632	ampC	RDBECOLIOPC00365	ampC	RDBECOLIGNC00036	ampC	RDBECOLIPMC03724	ampCp	4379003	RDBECOLITMC00363	sigma70	RDBECOLITFC00192,RDBECOLITFC00192	BolA,BolA	b4150	4378944	4377811	4377783-4377800	Ecocyc:TU243 
RDBECOLITUC03633	eda	RDBECOLIOPC02721	edd-eda	RDBECOLIGNC00250	eda	RDBECOLIPMC03624	edap1	1933109	RDBECOLITMC00276		RDBECOLITFC00141	KdgR	b1850	1932756	1932115	1932085-1932105	Ecocyc:TU25 
RDBECOLITUC03634	smtA-mukFEB	RDBECOLIOPC01487	smtA-mukFEB	RDBECOLIGNC00610,RDBECOLIGNC01226,RDBECOLIGNC02056,RDBECOLIGNC02058	mukB|mukE|mukF|cmoM	RDBECOLIPMC03965	cmoMp	973404		sigma70	RDBECOLITFC00050	H-NS	b0924|b0923|b0922|b0921	973537	980786		Ecocyc:TU261 
RDBECOLITUC03635	mobAB	RDBECOLIOPC01120	mobAB	RDBECOLIGNC01757,RDBECOLIGNC01758	mobB|mobA	RDBECOLIPMC03966	mobAp1	4042030					b3856|b3857	4041999	4040906		Ecocyc:TU262 
RDBECOLITUC03636	mobAB	RDBECOLIOPC01120	mobAB	RDBECOLIGNC01757,RDBECOLIGNC01758	mobB|mobA	RDBECOLIPMC03967	mobAp2	4042121					b3856|b3857	4041999	4040906		Ecocyc:TU263 
RDBECOLITUC03637	eda	RDBECOLIOPC02721	edd-eda	RDBECOLIGNC00250	eda	RDBECOLIPMC03623	edap2	1932799	RDBECOLITMC00276				b1850	1932756	1932115	1932085-1932105	Ecocyc:TU26 
RDBECOLITUC03638	eda	RDBECOLIOPC02721	edd-eda	RDBECOLIGNC00250	eda	RDBECOLIPMC03622	edap3	1932784	RDBECOLITMC00276		RDBECOLITFC00134	PhoB	b1850	1932756	1932115	1932085-1932105	Ecocyc:TU27 
RDBECOLITUC03639	rseD-rpoE-rseABC	RDBECOLIOPC02911	rseD-rpoE-rseABC	RDBECOLIGNC02764,RDBECOLIGNC04206,RDBECOLIGNC04207,RDBECOLIGNC02211,RDBECOLIGNC01824	rseD|rseC|rseB|rseA|rpoE	RDBECOLIPMC03968	rseDp4	2710186			RDBECOLITFC00043	CpxR	b4725|b2570|b2571|b2572|b2573	2710164	2707322		Ecocyc:TU281 
RDBECOLITUC03640	xapAB	RDBECOLIOPC02728	xapAB	RDBECOLIGNC02423,RDBECOLIGNC04735	xapB|xapA	RDBECOLIPMC03987	xapAp	2524910	RDBECOLITMC00371	sigma70	RDBECOLITFC00119,RDBECOLITFC00119	XapR,XapR	b2406|b2407	2524878	2522729	2522698-2522720	Ecocyc:TU301 
RDBECOLITUC03641	tauABCD	RDBECOLIOPC01159	tauABCD	RDBECOLIGNC02276,RDBECOLIGNC03141,RDBECOLIGNC03140,RDBECOLIGNC03139	tauD|tauC|tauB|tauA	RDBECOLIPMC03988	tauAp	385205			RDBECOLITFC00149,RDBECOLITFC00038,RDBECOLITFC00038,RDBECOLITFC00038	Cbl,CysB,CysB,CysB	b0368|b0367|b0366|b0365	385232	388646		Ecocyc:TU302 
RDBECOLITUC03642	ychQA-kdsA	RDBECOLIOPC02733	ychQA-kdsA	RDBECOLIGNC00510,RDBECOLIGNC01225,RDBECOLIGNC03526	kdsA|ychA|ychQ	RDBECOLIPMC03969	ychQp	1266899	RDBECOLITMC00043	sigma70			b1215|b1214|b1213	1266924	1269019	1269039-1269067	Ecocyc:TU305 
RDBECOLITUC03643	kdsA	RDBECOLIOPC02733	ychQA-kdsA	RDBECOLIGNC00510	kdsA	RDBECOLIPMC03970	kdsAp	1267854	RDBECOLITMC00043	sigma70			b1215	1268165	1269019	1269039-1269067	Ecocyc:TU306 
RDBECOLITUC03644	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	RDBECOLIOPC02905	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	RDBECOLIGNC00733,RDBECOLIGNC00904,RDBECOLIGNC01158,RDBECOLIGNC01159,RDBECOLIGNC00497,RDBECOLIGNC00657,RDBECOLIGNC01160,RDBECOLIGNC02498	pnp|rpsO|truB|rbfA|infB|nusA|rimP|metY	RDBECOLIPMC03890	metYp2	3318375	RDBECOLITMC00367	sigma70	RDBECOLITFC00009,RDBECOLITFC00009,RDBECOLITFC00009,RDBECOLITFC00086	ArgR,ArgR,ArgR,CRP	b3164|b3165|b3166|b3167|b3168|b3169|b3170|b3171	3318289	3309033	3308999-3309021	Ecocyc:TU341 
RDBECOLITUC03645	metY	RDBECOLIOPC02905	metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp	RDBECOLIGNC02498	metY	RDBECOLIPMC03668	metYp1	3318297	RDBECOLITMC00017,RDBECOLITMC00016	sigma70	RDBECOLITFC00190	Fis	b3171	3318289	3318213	3318031-3318043|3318072-3318087	Ecocyc:TU343 
RDBECOLITUC03646	arcA	RDBECOLIOPC02958	arcA	RDBECOLIGNC00057	arcA	RDBECOLIPMC03931	arcAp1	4640508	RDBECOLITMC00003	sigma70	RDBECOLITFC00160	FNR	b4401	4640306	4639590	4639539-4639572	Ecocyc:TU344 
RDBECOLITUC03647	arcA	RDBECOLIOPC02958	arcA	RDBECOLIGNC00057	arcA	RDBECOLIPMC03932	arcAp2	4640512	RDBECOLITMC00003	sigma70			b4401	4640306	4639590	4639539-4639572	Ecocyc:TU345 
RDBECOLITUC03648	arcA	RDBECOLIOPC02958	arcA	RDBECOLIGNC00057	arcA	RDBECOLIPMC03934	arcAp3	4640535	RDBECOLITMC00003	sigma70	RDBECOLITFC00160	FNR	b4401	4640306	4639590	4639539-4639572	Ecocyc:TU346 
RDBECOLITUC03649	arcA	RDBECOLIOPC02958	arcA	RDBECOLIGNC00057	arcA	RDBECOLIPMC03935	arcAp4	4640599	RDBECOLITMC00003	sigma70			b4401	4640306	4639590	4639539-4639572	Ecocyc:TU347 
RDBECOLITUC03650	arcA	RDBECOLIOPC02958	arcA	RDBECOLIGNC00057	arcA	RDBECOLIPMC03936	arcAp6	4640688	RDBECOLITMC00003	sigma70			b4401	4640306	4639590	4639539-4639572	Ecocyc:TU348 
RDBECOLITUC03651	arcA	RDBECOLIOPC02958	arcA	RDBECOLIGNC00057	arcA	RDBECOLIPMC03937	arcAp7	4640801	RDBECOLITMC00003	sigma70			b4401	4640306	4639590	4639539-4639572	Ecocyc:TU352 
RDBECOLITUC03652	arcA	RDBECOLIOPC02958	arcA	RDBECOLIGNC00057	arcA	RDBECOLIPMC03975	arcAp5	4640681	RDBECOLITMC00003	sigma70			b4401	4640306	4639590	4639539-4639572	Ecocyc:TU354 
RDBECOLITUC03653	putA	RDBECOLIOPC02072	putA	RDBECOLIGNC00791	putA	RDBECOLIPMC03938	putAp	1078925		sigma70	RDBECOLITFC00191,RDBECOLITFC00191,RDBECOLITFC00138,RDBECOLITFC00060,RDBECOLITFC00191	PutA,PutA,BasR,MarA,PutA	b1014	1078882	1074920		Ecocyc:TU355 
RDBECOLITUC03654	nmpC	RDBECOLIOPC01335	nmpC	RDBECOLIGNC00651	nmpC	RDBECOLIPMC03976	nmpCp	576870			RDBECOLITFC00086,RDBECOLITFC00086,RDBECOLITFC00078,RDBECOLITFC00140,RDBECOLITFC00026	CRP,CRP,OmpR,IHF,MprA	b0553	576825	574529		Ecocyc:TU356 
RDBECOLITUC03655	cydAB	RDBECOLIOPC02711	cydAB	RDBECOLIGNC00169,RDBECOLIGNC00168	cydB|cydA	RDBECOLIPMC03977	cydAp2	771284		sigma70	RDBECOLITFC00160,RDBECOLITFC00133,RDBECOLITFC00050,RDBECOLITFC00160	FNR,ArcA,H-NS,FNR	b0734|b0733	771458	774181		Ecocyc:TU358 
RDBECOLITUC03656	cutA	RDBECOLIOPC02108	cutA	RDBECOLIGNC02065	cutA	RDBECOLIPMC03978	cutAp	4365392		sigma70			b4137	4365356	4365018		Ecocyc:TU359 
RDBECOLITUC03657	cmk-rpsA	RDBECOLIOPC02789	rpsA-ihfB	RDBECOLIGNC00890,RDBECOLIGNC01238	rpsA|cmk	RDBECOLIPMC03979	cmkp	961165	RDBECOLITMC00211	sigma70			b0911|b0910	961201	963668	963662-963716	Ecocyc:TU361 
RDBECOLITUC03658	ybgA-phr	RDBECOLIOPC01595	ybgA-phr	RDBECOLIGNC00726,RDBECOLIGNC01093	phr|ybgA	RDBECOLIPMC03980	ybgAp1	738980		sigma38			b0708|b0707	739001	740925		Ecocyc:TU362 
RDBECOLITUC03659	napFDAGHBC-ccmABCDEFGH	RDBECOLIOPC02713	napFDAGHBC-ccmABCDEFGH	RDBECOLIGNC01961,RDBECOLIGNC01962,RDBECOLIGNC01963,RDBECOLIGNC01964,RDBECOLIGNC02060,RDBECOLIGNC01965,RDBECOLIGNC01966,RDBECOLIGNC01967,RDBECOLIGNC01968,RDBECOLIGNC01969,RDBECOLIGNC01970,RDBECOLIGNC01971,RDBECOLIGNC01972,RDBECOLIGNC02039,RDBECOLIGNC01973	ccmH|ccmG|ccmF|ccmE|ccmD|ccmC|ccmB|ccmA|napC|napB|napH|napG|napA|napD|napF	RDBECOLIPMC03981	napFp2	2303577		sigma70	RDBECOLITFC00218,RDBECOLITFC00189,RDBECOLITFC00044,RDBECOLITFC00070,RDBECOLITFC00070,RDBECOLITFC00044	FlhDC,ModE,NarP,NarL,NarL,NarP	b2194|b2195|b2196|b2197|b2198|b2199|b2200|b2201|b2202|b2203|b2204|b2205|b2206|b2207|b2208	2303497	2291358		Ecocyc:TU363 
RDBECOLITUC03660	phr	RDBECOLIOPC01595	ybgA-phr	RDBECOLIGNC00726	phr	RDBECOLIPMC03982	phrp	739421			RDBECOLITFC00054,RDBECOLITFC00054	LexA,LexA	b0708	739507	740925		Ecocyc:TU365 
RDBECOLITUC03661	plaR	RDBECOLIOPC01367	plaR	RDBECOLIGNC02154	plaR	RDBECOLIPMC03983	plaRp	3742618		sigma70	RDBECOLITFC00137,RDBECOLITFC00140,RDBECOLITFC00086	PlaR,IHF,CRP	b3574	3742532	3741684		Ecocyc:TU368 
RDBECOLITUC03662	gadBC	RDBECOLIOPC02625	gadBC	RDBECOLIGNC03674,RDBECOLIGNC01445	gadC|gadB	RDBECOLIPMC03984	gadBp	1572072	RDBECOLITMC00311	sigma70	RDBECOLITFC00222,RDBECOLITFC00048,RDBECOLITFC00094,RDBECOLITFC00094,RDBECOLITFC00094,RDBECOLITFC00094,RDBECOLITFC00032,RDBECOLITFC00032,RDBECOLITFC00032,RDBECOLITFC00032,RDBECOLITFC00032,RDBECOLITFC00032,RDBECOLITFC00032,RDBECOLITFC00032,RDBECOLITFC00178,RDBECOLITFC00094,RDBECOLITFC00094,RDBECOLITFC00128,RDBECOLITFC00094,RDBECOLITFC00094,RDBECOLITFC00086,RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190	RcsB,AdiY,GadX,GadX,GadX,GadX,GadW,GadW,GadW,GadW,GadW,GadW,GadW,GadW,FliZ,GadX,GadX,GadE,GadX,GadX,CRP,Fis,Fis,Fis,Fis	b1492|b1493	1572045	1568954	1568904-1568930	Ecocyc:TU369 
RDBECOLITUC03663	trpCBA	RDBECOLIOPC01228	trpLEDCBA	RDBECOLIGNC01012,RDBECOLIGNC01013,RDBECOLIGNC01014	trpA|trpB|trpC	RDBECOLIPMC03608	trpCp	1319944		sigma70			b1260|b1261|b1262	1319788	1316416		Ecocyc:TU3 
RDBECOLITUC03664	glpEGR	RDBECOLIOPC02739	glpEGR	RDBECOLIGNC00393,RDBECOLIGNC00390,RDBECOLIGNC00388	glpR|glpG|glpE	RDBECOLIPMC03989	glpEp	3561849	RDBECOLITMC00312		RDBECOLITFC00086	CRP	b3423|b3424|b3425	3561823	3559848	3559754-3559831	Ecocyc:TU401 
RDBECOLITUC03665	glpGR	RDBECOLIOPC02739	glpEGR	RDBECOLIGNC00393,RDBECOLIGNC00390	glpR|glpG	RDBECOLIPMC03990	glpGp	3561480	RDBECOLITMC00312				b3423|b3424	3561452	3559848	3559754-3559831	Ecocyc:TU402 
RDBECOLITUC03666	glpR	RDBECOLIOPC02739	glpEGR	RDBECOLIGNC00393	glpR	RDBECOLIPMC03991	glpRp1	3560891	RDBECOLITMC00312				b3423	3560605	3559848	3559754-3559831	Ecocyc:TU403 
RDBECOLITUC03667	glpR	RDBECOLIOPC02739	glpEGR	RDBECOLIGNC00393	glpR	RDBECOLIPMC03992	glpRp2	3560756	RDBECOLITMC00312				b3423	3560605	3559848	3559754-3559831	Ecocyc:TU404 
RDBECOLITUC03668	cmr	RDBECOLIOPC01681	cmr	RDBECOLIGNC03343	mdfA	RDBECOLIPMC03995	cmrp1	883649	RDBECOLITMC00313				b0842	883673	884905	884910-884938	Ecocyc:TU423 
RDBECOLITUC03669	hydN-hypF	RDBECOLIOPC02808	hydN-hypF	RDBECOLIGNC01503,RDBECOLIGNC01504	hypF|hydN	RDBECOLIPMC03996	hydNp	2838132		sigma54	RDBECOLITFC00218,RDBECOLITFC00066	FlhDC,FhlA	b2712|b2713	2838105	2835173		Ecocyc:TU424 
RDBECOLITUC03670	acpP-fabF	RDBECOLIOPC02893	rpmF-plsX-fabHDG	RDBECOLIGNC02324,RDBECOLIGNC02557	fabF|acpP	RDBECOLIPMC03997	acpPp	1151575		sigma70			b1095|b1094	1151615	1153180		Ecocyc:TU441 
RDBECOLITUC03671	fabDG-acpP	RDBECOLIOPC02893	rpmF-plsX-fabHDG	RDBECOLIGNC02557,RDBECOLIGNC01288,RDBECOLIGNC01287	acpP|fabG|fabD								b1094|b1093|b1092	1149728	1151851		Ecocyc:TU442 
RDBECOLITUC03672	fabG-acpP	RDBECOLIOPC02893	rpmF-plsX-fabHDG	RDBECOLIGNC02557,RDBECOLIGNC01288	acpP|fabG								b1094|b1093	1150670	1151851		Ecocyc:TU443 
RDBECOLITUC03673	dadAX	RDBECOLIOPC01297	dadAX	RDBECOLIGNC01373,RDBECOLIGNC01372	dadX|dadA	RDBECOLIPMC03998	dadAp1	1237509		sigma70	RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00086,RDBECOLITFC00086,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00086	Lrp,Lrp,Lrp,Lrp,Lrp,Lrp,CRP,CRP,Lrp,Lrp,Lrp,Lrp,Lrp,CRP	b1190|b1189	1237571	1239949		Ecocyc:TU461 
RDBECOLITUC03674	dadAX	RDBECOLIOPC01297	dadAX	RDBECOLIGNC01373,RDBECOLIGNC01372	dadX|dadA	RDBECOLIPMC03999	dadAp3	1237538		sigma70	RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00086,RDBECOLITFC00086,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110	Lrp,Lrp,Lrp,Lrp,Lrp,Lrp,CRP,CRP,Lrp,Lrp,Lrp,Lrp,Lrp	b1190|b1189	1237571	1239949		Ecocyc:TU462 
RDBECOLITUC03675	garPLRK-rnpB	RDBECOLIOPC02672	garPLRK-rnpB	RDBECOLIGNC02506,RDBECOLIGNC01156,RDBECOLIGNC01157,RDBECOLIGNC00014,RDBECOLIGNC02374	rnpB|garK|garR|garL|garP	RDBECOLIPMC04000	garPp	3274934	RDBECOLITMC00314	sigma70	RDBECOLITFC00129,RDBECOLITFC00160,RDBECOLITFC00229,RDBECOLITFC00050	Fur,FNR,CdaR,H-NS	b3123|b3124|b3125|b3126|b3127	3274907	3270216	3269959-3269992	Ecocyc:TU482 
RDBECOLITUC03676	rnc-era-recO-pdxJ-acpS	RDBECOLIOPC02935	rnc-era-recO-pdxJ-acpS	RDBECOLIGNC00241,RDBECOLIGNC00684,RDBECOLIGNC00822,RDBECOLIGNC00264,RDBECOLIGNC00847	acpS|pdxJ|recO|era|rnc	RDBECOLIPMC04001	rncp	2704223		sigma70			b2563|b2564|b2565|b2566|b2567	2704063	2700618		Ecocyc:TU483 
RDBECOLITUC03677	pdxJ-acpS	RDBECOLIOPC02935	rnc-era-recO-pdxJ-acpS	RDBECOLIGNC00241,RDBECOLIGNC00684	acpS|pdxJ	RDBECOLIPMC04002	pdxJp	2701813					b2563|b2564	2701729	2700618		Ecocyc:TU484 
RDBECOLITUC03678	hupA	RDBECOLIOPC02086	hupA	RDBECOLIGNC00459	hupA	RDBECOLIPMC04003	hupAp	4200176	RDBECOLITMC00315		RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00086	Fis,Fis,Fis,Fis,CRP	b4000	4200281	4200553	4200582-4200601	Ecocyc:TU486 
RDBECOLITUC03679	hupB	RDBECOLIOPC02682	hupB	RDBECOLIGNC00460	hupB	RDBECOLIPMC04004	hupBp1	461442	RDBECOLITMC00316,RDBECOLITMC00317				b0440	461451	461723	461730-461742|461759-461778	Ecocyc:TU487 
RDBECOLITUC03680	hupB	RDBECOLIOPC02682	hupB	RDBECOLIGNC00460	hupB	RDBECOLIPMC04005	hupBp2	461395	RDBECOLITMC00316,RDBECOLITMC00317	sigma70	RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190	Fis,Fis,Fis,Fis	b0440	461451	461723	461730-461742|461759-461778	Ecocyc:TU488 
RDBECOLITUC03681	hupB	RDBECOLIOPC02682	hupB	RDBECOLIGNC00460	hupB	RDBECOLIPMC04006	hupBp3	461332	RDBECOLITMC00316,RDBECOLITMC00317	sigma70	RDBECOLITFC00086,RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190,RDBECOLITFC00190	CRP,Fis,Fis,Fis,Fis	b0440	461451	461723	461730-461742|461759-461778	Ecocyc:TU489 
RDBECOLITUC03682	hupB	RDBECOLIOPC02682	hupB	RDBECOLIGNC00460	hupB	RDBECOLIPMC04007	hupBp4	461305	RDBECOLITMC00316,RDBECOLITMC00317				b0440	461451	461723	461730-461742|461759-461778	Ecocyc:TU490 
RDBECOLITUC03683	xseA	RDBECOLIOPC00230	xseA	RDBECOLIGNC01060	xseA	RDBECOLIPMC04008	xseAp	2634197		sigma70	RDBECOLITFC00060,RDBECOLITFC00086	MarA,CRP	b2509	2634232	2635602		Ecocyc:TU491 
RDBECOLITUC03684	paaZ	RDBECOLIOPC01421	paaZ	RDBECOLIGNC03602	paaZ	RDBECOLIPMC03986	paaZp	1453670			RDBECOLITFC00140,RDBECOLITFC00086,RDBECOLITFC00052	IHF,CRP,PaaX	b1387	1453642	1451597		Ecocyc:TU4 
RDBECOLITUC03685	feaR	RDBECOLIOPC02813	feaR	RDBECOLIGNC03601	feaR	RDBECOLIPMC04010	feaRp	1447367					b1384	1447283	1446378		Ecocyc:TU501 
RDBECOLITUC03686	cfa	RDBECOLIOPC02838	cfa	RDBECOLIGNC01484	cfa	RDBECOLIPMC04011	cfap1	1741201		sigma70			b1661	1741413	1742561		Ecocyc:TU502 
RDBECOLITUC03687	cfa	RDBECOLIOPC02838	cfa	RDBECOLIGNC01484	cfa	RDBECOLIPMC04012	cfap2	1741379		sigma38			b1661	1741413	1742561		Ecocyc:TU503 
RDBECOLITUC03688	relA-mazEF	RDBECOLIOPC02859	relA-mazEF	RDBECOLIGNC01223,RDBECOLIGNC00563,RDBECOLIGNC00825	mazF|mazE|relA	RDBECOLIPMC03657	relAp1	2913829		sigma70	RDBECOLITFC00071,RDBECOLITFC00068	HipB,HipAB	b2782|b2783|b2784	2913651	2910756		Ecocyc:TU521 
RDBECOLITUC03689	mazEFG	RDBECOLIOPC02859	relA-mazEF	RDBECOLIGNC00564,RDBECOLIGNC01223,RDBECOLIGNC00563	mazG|mazF|mazE	RDBECOLIPMC04013	mazEp1	2911368			RDBECOLITFC00041,RDBECOLITFC00041,RDBECOLITFC00067,RDBECOLITFC00067,RDBECOLITFC00190	MazE,MazE,MazEF,MazEF,Fis	b2781|b2782|b2783	2911339	2909894		Ecocyc:TU522 
RDBECOLITUC03690	mazEFG	RDBECOLIOPC02859	relA-mazEF	RDBECOLIGNC00564,RDBECOLIGNC01223,RDBECOLIGNC00563	mazG|mazF|mazE	RDBECOLIPMC04014	mazEp2	2911355			RDBECOLITFC00041,RDBECOLITFC00041,RDBECOLITFC00067,RDBECOLITFC00067,RDBECOLITFC00190	MazE,MazE,MazEF,MazEF,Fis	b2781|b2782|b2783	2911339	2909894		Ecocyc:TU523 
RDBECOLITUC03691	ilvLXG_1G_2MEDA	RDBECOLIOPC02809	ilvLXG_1G_2MEDA	RDBECOLIGNC02682,RDBECOLIGNC04734,RDBECOLIGNC00486,RDBECOLIGNC00489,RDBECOLIGNC00490,RDBECOLIGNC00493,RDBECOLIGNC01243	ilvX|ilvG|ilvA|ilvD|ilvE|ilvM|ilvL	RDBECOLIPMC03698	ilvLp1	3950218	RDBECOLITMC00015,RDBECOLITMC00318	sigma70	RDBECOLITFC00140,RDBECOLITFC00140	IHF,IHF	b4669|b4488|b3772|b3771|b3770|b3769|b3766	3950322	3956875	3957062-3957123|3956967-3956985	Ecocyc:TU524 
RDBECOLITUC03692	ilvLXG_1G_2MEDA	RDBECOLIOPC02809	ilvLXG_1G_2MEDA	RDBECOLIGNC02682,RDBECOLIGNC04734,RDBECOLIGNC00486,RDBECOLIGNC00489,RDBECOLIGNC00490,RDBECOLIGNC00493,RDBECOLIGNC01243	ilvX|ilvG|ilvA|ilvD|ilvE|ilvM|ilvL	RDBECOLIPMC03699	ilvLp2	3950290	RDBECOLITMC00015,RDBECOLITMC00318	sigma70	RDBECOLITFC00140,RDBECOLITFC00140,RDBECOLITFC00110,RDBECOLITFC00110,RDBECOLITFC00110	IHF,IHF,Lrp,Lrp,Lrp	b4669|b4488|b3772|b3771|b3770|b3769|b3766	3950322	3956875	3957062-3957123|3956967-3956985	Ecocyc:TU525 
RDBECOLITUC03693	ilvEDA	RDBECOLIOPC02809	ilvLXG_1G_2MEDA	RDBECOLIGNC00486,RDBECOLIGNC00489,RDBECOLIGNC00490	ilvA|ilvD|ilvE	RDBECOLIPMC03700	ilvEp3	3952388	RDBECOLITMC00015,RDBECOLITMC00318				b3772|b3771|b3770	3952484	3956875	3957062-3957123|3956967-3956985	Ecocyc:TU526 
