# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) conformationName.  Name of the active conformation of the regulator.
## (5) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (6) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (7) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (8) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)conformationName	5)regulatedId	6)regulatedName	7)function	8)confidenceLevel 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01159	rbfA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01160	rimP	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01223	mazF	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01281	dusB	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01357	osmY	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01380	dps	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01396	msrA	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01397	marA	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01398	marR	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01410	acs	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01445	gadB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01463	sra	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01546	marB	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01558	proP	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01705	nuoM	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01706	nuoF	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01712	nrfA	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01715	grcA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01867	actP	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01868	yjcH	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01869	nrfB	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01870	nrfC	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01871	nrfD	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01872	nrfE	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01873	nrfF	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01874	nrfG	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01888	mtlR	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01896	fimI	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01984	nuoA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01985	nuoB	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01986	nuoC	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01987	nuoE	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01988	nuoG	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01989	nuoH	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01990	nuoI	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01991	nuoJ	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01992	nuoK	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01993	nuoL	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC01994	nuoN	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02077	cbpA	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02078	cbpM	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02121	gadX	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02151	xylG	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02152	xylH	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02168	aldB	-	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02188	acnB	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02223	yfaE	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02443	xylF	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02444	xylR	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02446	alaT	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02447	alaU	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02448	alaV	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02449	alaW	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02450	alaX	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02452	argU	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02454	argW	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02455	argX	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02463	aspV	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02465	glnU	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02466	glnV	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02467	glnW	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02468	glnX	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02469	gltT	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02470	gltU	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02471	gltV	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02472	gltW	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02473	glyT	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02474	glyU	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02479	hisR	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02480	ileT	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02481	ileU	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02482	ileV	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02484	leuP	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02485	leuQ	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02486	leuT	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02488	leuV	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02489	leuW	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02490	leuX	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02492	lysT	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02493	lysV	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02494	lysW	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02495	metT	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02496	metU	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02498	metY	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02501	pheU	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02502	pheV	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02503	proK	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02504	proL	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02505	proM	+	W 
RDBECOLITFC00190	Fis	fis	DNA-+binding transcriptional dual regulator Fis	RDBECOLIGNC02506	rnpB	-+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02507	rrfA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02508	rrfB	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02509	rrfC	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02510	rrfD	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02511	rrfE	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02512	rrfG	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02513	rrfH	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02514	rrlA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02515	rrlB	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02516	rrlC	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02517	rrlD	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02518	rrlE	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02519	rrlG	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02520	rrlH	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02521	rrsA	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02522	rrsB	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02523	rrsC	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02524	rrsD	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02525	rrsE	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02526	rrsG	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02527	rrsH	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02528	rrfF	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02530	serT	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02534	serX	+	W 
RDBECOLITFC00190	Fis	fis	DNA-+binding transcriptional dual regulator Fis	RDBECOLIGNC02536	ssrS	-+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02538	thrT	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02539	thrU	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02540	thrV	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02541	thrW	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02543	tyrT	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02544	tyrU	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02545	tyrV	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02546	valT	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02547	valU	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02550	valX	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02551	valY	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02563	gadA	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02856	malH	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02862	narS	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02887	fimR2	+	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC02888	glnZ	+	C 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03007	nanT	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03515	hlyE	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03674	gadC	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03712	cspI	-	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03720	flxA	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03866	yoaG	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03867	yeaR	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC03927	yodD	+	W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC04388	glcC	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC04431	patA		W 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC04503	nanQ	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC04504	nanK	-	S 
RDBECOLITFC00190	Fis	fis	DNA-binding transcriptional dual regulator Fis	RDBECOLIGNC04505	nanE	-	S 
RDBECOLITFC00191	PutA	putA	fused DNA-binding transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase PutA	RDBECOLIGNC00791	putA	-	C 
RDBECOLITFC00191	PutA	putA	fused DNA-binding transcriptional repressor / proline dehydrogenase / 1-pyrroline-5-carboxylate dehydrogenase PutA	RDBECOLIGNC00792	putP	-	C 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-+phosphorylated	RDBECOLIGNC00036	ampC	-+	W 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-+phosphorylated	RDBECOLIGNC00197	dacC	-+	W 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC00309	fimH	+	W 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC00600	mreB	-	S 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC00601	mreC	-	S 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC00602	mreD	-	S 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC01444	csgA	+	W 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC03442	csgG	+	W 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC03443	csgF	+	W 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC03444	csgE	+	W 
RDBECOLITFC00192	BolA	bolA	DNA binding transcriptional dual regulator BolA-phosphorylated	RDBECOLIGNC03445	csgD	+	W 
RDBECOLITFC00193	UlaR	ulaR	DNA-binding transcriptional repressor UlaR	RDBECOLIGNC02304	ulaB	-	S 
RDBECOLITFC00193	UlaR	ulaR	DNA-binding transcriptional repressor UlaR	RDBECOLIGNC02305	ulaC	-	S 
RDBECOLITFC00193	UlaR	ulaR	DNA-binding transcriptional repressor UlaR	RDBECOLIGNC04630	ulaG	-	S 
RDBECOLITFC00193	UlaR	ulaR	DNA-binding transcriptional repressor UlaR	RDBECOLIGNC04631	ulaA	-	C 
RDBECOLITFC00193	UlaR	ulaR	DNA-binding transcriptional repressor UlaR	RDBECOLIGNC04632	ulaD	-	C 
RDBECOLITFC00193	UlaR	ulaR	DNA-binding transcriptional repressor UlaR	RDBECOLIGNC04633	ulaE	-	S 
RDBECOLITFC00193	UlaR	ulaR	DNA-binding transcriptional repressor UlaR	RDBECOLIGNC04634	ulaF	-	C 
RDBECOLITFC00194	SdiA	sdiA	DNA-binding transcriptional dual regulator SdiA	RDBECOLIGNC00333	ftsA	-	S 
RDBECOLITFC00194	SdiA	sdiA	DNA-+binding transcriptional dual regulator SdiA	RDBECOLIGNC00336	ftsQ	-+	S 
RDBECOLITFC00194	SdiA	sdiA	DNA-binding transcriptional dual regulator SdiA	RDBECOLIGNC00341	ftsZ	-	S 
RDBECOLITFC00194	SdiA	sdiA	DNA-binding transcriptional dual regulator SdiA	RDBECOLIGNC01675	rsd	+	S 
RDBECOLITFC00194	SdiA	sdiA	DNA-binding transcriptional dual regulator SdiA	RDBECOLIGNC02120	gadW	+	W 
RDBECOLITFC00194	SdiA	sdiA	DNA-binding transcriptional dual regulator SdiA	RDBECOLIGNC02558	rmf	+	S 
RDBECOLITFC00194	SdiA	sdiA	DNA-binding transcriptional dual regulator SdiA	RDBECOLIGNC02947	gadY	+	W 
RDBECOLITFC00194	SdiA	sdiA	DNA-binding transcriptional dual regulator SdiA	RDBECOLIGNC03811	rflP	+	S 
RDBECOLITFC00195	MelR	melR	DNA-binding transcriptional activator MelR-melibiose	RDBECOLIGNC00569	melA	+	C 
RDBECOLITFC00195	MelR	melR	DNA-binding transcriptional activator MelR-melibiose	RDBECOLIGNC00570	melB	+	S 
RDBECOLITFC00195	MelR	melR	DNA-+binding transcriptional activator MelR-+melibiose	RDBECOLIGNC01207	melR	-+	C 
RDBECOLITFC00195	MelR	melR	DNA-binding transcriptional dual regulator MelR	RDBECOLIGNC00569	melA	-	S 
RDBECOLITFC00195	MelR	melR	DNA-binding transcriptional dual regulator MelR	RDBECOLIGNC00570	melB	-	C 
RDBECOLITFC00195	MelR	melR	DNA-binding transcriptional dual regulator MelR	RDBECOLIGNC01207	melR	-	C 
RDBECOLITFC00196	GatR	gatR	DNA-binding transcriptional repressor GatR, N-terminal fragment	RDBECOLIGNC02269	gatA	-	W 
RDBECOLITFC00196	GatR	gatR	DNA-binding transcriptional repressor GatR, N-terminal fragment	RDBECOLIGNC02270	gatB	-	W 
RDBECOLITFC00196	GatR	gatR	DNA-binding transcriptional repressor GatR, N-terminal fragment	RDBECOLIGNC02271	gatC	-	W 
RDBECOLITFC00196	GatR	gatR	DNA-binding transcriptional repressor GatR, N-terminal fragment	RDBECOLIGNC02272	gatD	-	W 
RDBECOLITFC00196	GatR	gatR	DNA-binding transcriptional repressor GatR, N-terminal fragment	RDBECOLIGNC02273	gatY	-	W 
RDBECOLITFC00196	GatR	gatR	DNA-binding transcriptional repressor GatR, N-terminal fragment	RDBECOLIGNC04002	gatZ	-	W 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC02375	agaA	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC02376	kbaY	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC02377	agaB	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC02378	agaC	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC04461	agaR	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC04462	kbaZ	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC04463	agaV	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC04464	agaW	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC04465	agaS	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC04466	agaD	-	S 
RDBECOLITFC00197	AgaR	agaR	DNA-binding transcriptional repressor AgaR	RDBECOLIGNC04467	agaI	-	S 
RDBECOLITFC00198	Zur	zur	Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor	RDBECOLIGNC02231	znuB	-	S 
RDBECOLITFC00198	Zur	zur	Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor	RDBECOLIGNC02574	ykgO	-	W 
RDBECOLITFC00198	Zur	zur	Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor	RDBECOLIGNC03096	ykgM	-	W 
RDBECOLITFC00198	Zur	zur	Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor	RDBECOLIGNC03511	pliG	-	S 
RDBECOLITFC00198	Zur	zur	Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor	RDBECOLIGNC03901	znuA	-	S 
RDBECOLITFC00198	Zur	zur	Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor	RDBECOLIGNC03902	znuC	-	S 
RDBECOLITFC00198	Zur	zur	Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor	RDBECOLIGNC03940	zinT	-	W 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC00313	flhC	-	S 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC00314	flhD	-	S 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC00662	ompC	-	W 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC01134	yfiB	-	W 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC02414	dgcN	-	W 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC02614	ymiA	-	W 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC02615	yciX	-	W 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC03306	ybhL	-	W 
RDBECOLITFC00199	YjjQ	yjjQ	DNA-binding transcriptional repressor YjjQ	RDBECOLIGNC03411	gfcA	-	S 
