entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,complex_type,is_virtual,components,critical_components,assembly_condition,notes
gene.b3928,gene,zapB,b3928|zapB|zapB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3928,"Dbxref:ASAP:ABE-0012835,ECOCYC:EG11878,GeneID:948420|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4118515-4118760:+; feature_type=gene
gene.b3929,gene,rraA,b3929|rraA|rraA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3929,"Dbxref:ASAP:ABE-0012837,ECOCYC:EG11879,GeneID:948419|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4118845-4119330:-; feature_type=gene
gene.b3930,gene,menA,b3930|menA|menA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3930,"Dbxref:ASAP:ABE-0012841,ECOCYC:EG11880,GeneID:948418|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4119423-4120349:-; feature_type=gene
gene.b3931,gene,hslU,b3931|hslU|hslU,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3931,"Dbxref:ASAP:ABE-0012843,ECOCYC:EG11881,GeneID:948430|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4120416-4121747:-; feature_type=gene
gene.b3932,gene,hslV,b3932|hslV|hslV,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3932,"Dbxref:ASAP:ABE-0012845,ECOCYC:EG11676,GeneID:948429|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4121757-4122287:-; feature_type=gene
gene.b3933,gene,ftsN,b3933|ftsN|ftsN,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3933,"Dbxref:ASAP:ABE-0012850,ECOCYC:EG11529,GeneID:948428|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4122380-4123339:-; feature_type=gene
gene.b3934,gene,cytR,b3934|cytR|cytR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3934,"Dbxref:ASAP:ABE-0012853,ECOCYC:EG10200,GeneID:948427|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4123431-4124456:-; feature_type=gene
gene.b3935,gene,priA,b3935|priA|priA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3935,"Dbxref:ASAP:ABE-0012860,ECOCYC:EG10763,GeneID:948426|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4124612-4126810:-; feature_type=gene
gene.b3936,gene,rpmE,b3936|rpmE|rpmE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3936,"Dbxref:ASAP:ABE-0012867,ECOCYC:EG10889,GeneID:948425|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4127013-4127225:+; feature_type=gene
gene.b3937,gene,yiiX,b3937|yiiX|yiiX,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3937,"Dbxref:ASAP:ABE-0012869,ECOCYC:EG11882,GeneID:948436|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4127286-4127894:-; feature_type=gene
gene.b3938,gene,metJ,b3938|metJ|metJ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3938,"Dbxref:ASAP:ABE-0012874,ECOCYC:EG10588,GeneID:948435|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4128078-4128395:-; feature_type=gene
gene.b3939,gene,metB,b3939|metB|metB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3939,"Dbxref:ASAP:ABE-0012887,ECOCYC:EG10582,GeneID:948434|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4128672-4129832:+; feature_type=gene
gene.b3940,gene,metL,b3940|metL|metL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3940,"Dbxref:ASAP:ABE-0012889,ECOCYC:EG10590,GeneID:948433|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4129835-4132267:+; feature_type=gene
gene.b3941,gene,metF,b3941|metF|metF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3941,"Dbxref:ASAP:ABE-0012897,ECOCYC:EG10585,GeneID:948432|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4132616-4133506:+; feature_type=gene
gene.b3942,gene,katG,b3942|katG|katG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3942,"Dbxref:ASAP:ABE-0012901,ECOCYC:EG10511,GeneID:948431|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4133835-4136015:+; feature_type=gene
gene.b3943,gene,yijE,b3943|yijE|yijE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3943,"Dbxref:ASAP:ABE-0012906,ECOCYC:EG11902,GeneID:948445|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4136108-4137013:+; feature_type=gene
gene.b3944,gene,yijF,b3944|yijF|yijF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3944,"Dbxref:ASAP:ABE-0012908,ECOCYC:EG11903,GeneID:948441|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4137040-4137657:-; feature_type=gene
gene.b3945,gene,gldA,b3945|gldA|gldA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3945,"Dbxref:ASAP:ABE-0012912,ECOCYC:EG11904,GeneID:948440|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4137932-4139035:-; feature_type=gene
gene.b3946,gene,fsaB,b3946|fsaB|fsaB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3946,"Dbxref:ASAP:ABE-0012915,ECOCYC:EG11905,GeneID:948439|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4139046-4139708:-; feature_type=gene
gene.b3947,gene,ptsA,b3947|ptsA|ptsA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3947,"Dbxref:ASAP:ABE-0012920,ECOCYC:EG11906,GeneID:948437|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4139720-4142221:-; feature_type=gene
gene.b3949,gene,frwC,b3949|frwC|frwC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3949,"Dbxref:ASAP:ABE-0012928,ECOCYC:EG11908,GeneID:948448|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4142530-4143609:+; feature_type=gene
gene.b3950,gene,frwB,b3950|frwB|frwB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3950,"Dbxref:ASAP:ABE-0012930,ECOCYC:EG11909,GeneID:948447|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4143624-4143944:+; feature_type=gene
gene.b3951,gene,pflD,b3951|pflD|pflD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3951,"Dbxref:ASAP:ABE-0012934,ECOCYC:EG11910,GeneID:948454|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4143995-4146292:+; feature_type=gene
gene.b3952,gene,pflC,b3952|pflC|pflC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3952,"Dbxref:ASAP:ABE-0012937,ECOCYC:EG11911,GeneID:948453|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4146258-4147136:+; feature_type=gene
gene.b3953,gene,frwD,b3953|frwD|frwD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3953,"Dbxref:ASAP:ABE-0012941,ECOCYC:EG11912,GeneID:948452|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4147138-4147479:+; feature_type=gene
gene.b3954,gene,yijO,b3954|yijO|yijO,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3954,"Dbxref:ASAP:ABE-0012943,ECOCYC:EG11913,GeneID:948451|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4147466-4148317:-; feature_type=gene
gene.b3955,gene,eptC,b3955|eptC|eptC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3955,"Dbxref:ASAP:ABE-0012947,ECOCYC:EG11914,GeneID:948458|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4148532-4150265:-; feature_type=gene
gene.b3956,gene,ppc,b3956|ppc|ppc,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3956,"Dbxref:ECOCYC:EG10756,GeneID:948457|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4150447-4153098:-; feature_type=gene
gene.b3957,gene,argE,b3957|argE|argE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3957,"Dbxref:ASAP:ABE-0012955,ECOCYC:EG11286,GeneID:948456|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4153696-4154847:-; feature_type=gene
gene.b3958,gene,argC,b3958|argC|argC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3958,"Dbxref:ASAP:ABE-0012964,ECOCYC:EG10065,GeneID:948455|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4155001-4156005:+; feature_type=gene
gene.b3959,gene,argB,b3959|argB|argB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3959,"Dbxref:ASAP:ABE-0012967,ECOCYC:EG10064,GeneID:948464|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4156013-4156789:+; feature_type=gene
gene.b3960,gene,argH,b3960|argH|argH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3960,"Dbxref:ASAP:ABE-0012969,ECOCYC:EG11223,GeneID:948463|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4156850-4158223:+; feature_type=gene
gene.b4458,gene,oxyS,b4458|oxyS|oxyS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4458,"Dbxref:ASAP:ABE-0047276,ECOCYC:EG31116,GeneID:2847701|gbkey:Gene|gene_biotype:ncRNA",false,,,,,,NC_000913.3:4158278-4158394:-; feature_type=gene
rna.b4458,rna,oxyS,b4458|oxyS,active,active|inhibited|degraded|overexpressed,small regulatory RNA OxyS,,cytosol,NCBI RefSeq,rna-b4458,"Dbxref:ASAP:ABE-0047276,ECOCYC:EG31116,GeneID:2847701|gbkey:ncRNA",false,,,,,,NC_000913.3:4158278-4158394:-; feature_type=ncRNA
gene.b3961,gene,oxyR,b3961|oxyR|oxyR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3961,"Dbxref:ASAP:ABE-0012973,ECOCYC:EG10681,GeneID:948462|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4158490-4159407:+; feature_type=gene
gene.b3962,gene,sthA,b3962|sthA|sthA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3962,"Dbxref:ASAP:ABE-0012975,ECOCYC:EG11428,GeneID:948461|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4159390-4160790:-; feature_type=gene
gene.b3963,gene,fabR,b3963|fabR|fabR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3963,"Dbxref:ASAP:ABE-0012979,ECOCYC:EG11394,GeneID:948460|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4161067-4161771:+; feature_type=gene
gene.b3964,gene,yijD,b3964|yijD|yijD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3964,"Dbxref:ASAP:ABE-0012981,ECOCYC:EG11395,GeneID:948459|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4161771-4162130:+; feature_type=gene
gene.b3965,gene,trmA,b3965|trmA|trmA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3965,"Dbxref:ASAP:ABE-0012983,ECOCYC:EG11022,GeneID:947143|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4162170-4163270:-; feature_type=gene
gene.b3966,gene,btuB,b3966|btuB|btuB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3966,"Dbxref:ASAP:ABE-0012987,ECOCYC:EG10126,GeneID:948468|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4163639-4165483:+; feature_type=gene
gene.b3967,gene,murI,b3967|murI|murI,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3967,"Dbxref:ASAP:ABE-0012989,ECOCYC:EG11204,GeneID:948467|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4165428-4166285:+; feature_type=gene
gene.b3968,gene,rrsB,b3968|rrsB|rrsB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3968,"Dbxref:ASAP:ABE-0012991,ECOCYC:EG30085,GeneID:948466|gbkey:Gene|gene_biotype:rRNA",false,,,,,,NC_000913.3:4166659-4168200:+; feature_type=gene
rna.b3968,rna,rrsB,b3968|rrsB,active,active|inhibited|degraded|overexpressed,16S ribosomal RNA,,cytosol,NCBI RefSeq,rna-b3968,"Dbxref:ASAP:ABE-0012991,ECOCYC:EG30085,GeneID:948466|gbkey:rRNA",false,,,,,,NC_000913.3:4166659-4168200:+; feature_type=rRNA
gene.b3969,gene,gltT,b3969|gltT|gltT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3969,"Dbxref:ASAP:ABE-0012993,ECOCYC:EG30032,GeneID:948465|gbkey:Gene|gene_biotype:tRNA",false,,,,,,NC_000913.3:4168372-4168447:+; feature_type=gene
rna.b3969,rna,gltT,b3969|gltT,active,active|inhibited|degraded|overexpressed,tRNA-Glu,,cytosol,NCBI RefSeq,rna-b3969,"Dbxref:ASAP:ABE-0012993,ECOCYC:EG30032,GeneID:948465|gbkey:tRNA",false,,,,,,NC_000913.3:4168372-4168447:+; feature_type=tRNA
gene.b3970,gene,rrlB,b3970|rrlB|rrlB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3970,"Dbxref:ASAP:ABE-0012995,ECOCYC:EG30078,GeneID:948473|gbkey:Gene|gene_biotype:rRNA",false,,,,,,NC_000913.3:4168641-4171544:+; feature_type=gene
rna.b3970,rna,rrlB,b3970|rrlB,active,active|inhibited|degraded|overexpressed,23S ribosomal RNA,,cytosol,NCBI RefSeq,rna-b3970,"Dbxref:ASAP:ABE-0012995,ECOCYC:EG30078,GeneID:948473|gbkey:rRNA",false,,,,,,NC_000913.3:4168641-4171544:+; feature_type=rRNA
gene.b3971,gene,rrfB,b3971|rrfB|rrfB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3971,"Dbxref:ASAP:ABE-0012997,ECOCYC:EG30071,GeneID:948471|gbkey:Gene|gene_biotype:rRNA",false,,,,,,NC_000913.3:4171637-4171756:+; feature_type=gene
rna.b3971,rna,rrfB,b3971|rrfB,active,active|inhibited|degraded|overexpressed,5S ribosomal RNA,,cytosol,NCBI RefSeq,rna-b3971,"Dbxref:ASAP:ABE-0012997,ECOCYC:EG30071,GeneID:948471|gbkey:rRNA",false,,,,,,NC_000913.3:4171637-4171756:+; feature_type=rRNA
gene.b3972,gene,murB,b3972|murB|murB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3972,"Dbxref:ASAP:ABE-0012999,ECOCYC:EG11205,GeneID:948470|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4172057-4173085:+; feature_type=gene
gene.b3973,gene,birA,b3973|birA|birA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3973,"Dbxref:ASAP:ABE-0013001,ECOCYC:EG10123,GeneID:948469|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4173082-4174047:+; feature_type=gene
gene.b3974,gene,coaA,b3974|coaA|coaA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3974,"Dbxref:ASAP:ABE-0013003,ECOCYC:EG10922,GeneID:948479|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4174076-4175026:-; feature_type=gene
gene.b3976,gene,thrU,b3976|thrU|thrU,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3976,"Dbxref:ASAP:ABE-0013011,ECOCYC:EG30102,GeneID:948476|gbkey:Gene|gene_biotype:tRNA",false,,,,,,NC_000913.3:4175388-4175463:+; feature_type=gene
rna.b3976,rna,thrU,b3976|thrU,active,active|inhibited|degraded|overexpressed,tRNA-Thr,,cytosol,NCBI RefSeq,rna-b3976,"Dbxref:ASAP:ABE-0013011,ECOCYC:EG30102,GeneID:948476|gbkey:tRNA",false,,,,,,NC_000913.3:4175388-4175463:+; feature_type=tRNA
gene.b3977,gene,tyrU,b3977|tyrU|tyrU,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3977,"Dbxref:ASAP:ABE-0013013,ECOCYC:EG30107,GeneID:948474|gbkey:Gene|gene_biotype:tRNA",false,,,,,,NC_000913.3:4175472-4175556:+; feature_type=gene
rna.b3977,rna,tyrU,b3977|tyrU,active,active|inhibited|degraded|overexpressed,tRNA-Tyr,,cytosol,NCBI RefSeq,rna-b3977,"Dbxref:ASAP:ABE-0013013,ECOCYC:EG30107,GeneID:948474|gbkey:tRNA",false,,,,,,NC_000913.3:4175472-4175556:+; feature_type=tRNA
gene.b3978,gene,glyT,b3978|glyT|glyT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3978,"Dbxref:ASAP:ABE-0013016,ECOCYC:EG30036,GeneID:948481|gbkey:Gene|gene_biotype:tRNA",false,,,,,,NC_000913.3:4175673-4175747:+; feature_type=gene
rna.b3978,rna,glyT,b3978|glyT,active,active|inhibited|degraded|overexpressed,tRNA-Gly,,cytosol,NCBI RefSeq,rna-b3978,"Dbxref:ASAP:ABE-0013016,ECOCYC:EG30036,GeneID:948481|gbkey:tRNA",false,,,,,,NC_000913.3:4175673-4175747:+; feature_type=tRNA
gene.b3979,gene,thrT,b3979|thrT|thrT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3979,"Dbxref:ASAP:ABE-0013018,ECOCYC:EG30101,GeneID:948480|gbkey:Gene|gene_biotype:tRNA",false,,,,,,NC_000913.3:4175754-4175829:+; feature_type=gene
rna.b3979,rna,thrT,b3979|thrT,active,active|inhibited|degraded|overexpressed,tRNA-Thr,,cytosol,NCBI RefSeq,rna-b3979,"Dbxref:ASAP:ABE-0013018,ECOCYC:EG30101,GeneID:948480|gbkey:tRNA",false,,,,,,NC_000913.3:4175754-4175829:+; feature_type=tRNA
gene.b3980,gene,tufB,b3980|tufB|tufB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3980,"Dbxref:ASAP:ABE-0013020,ECOCYC:EG11037,GeneID:948482|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4175944-4177128:+; feature_type=gene
gene.b3981,gene,secE,b3981|secE|secE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3981,"Dbxref:ASAP:ABE-0013023,ECOCYC:EG10939,GeneID:948486|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4177358-4177741:+; feature_type=gene
gene.b3982,gene,nusG,b3982|nusG|nusG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3982,"Dbxref:ASAP:ABE-0013026,ECOCYC:EG10667,GeneID:948485|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4177743-4178288:+; feature_type=gene
gene.b3983,gene,rplK,b3983|rplK|rplK,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3983,"Dbxref:ASAP:ABE-0013029,ECOCYC:EG10872,GeneID:948484|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4178447-4178875:+; feature_type=gene
gene.b3984,gene,rplA,b3984|rplA|rplA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3984,"Dbxref:ASAP:ABE-0013031,ECOCYC:EG10864,GeneID:948483|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4178879-4179583:+; feature_type=gene
gene.b3985,gene,rplJ,b3985|rplJ|rplJ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3985,"Dbxref:ASAP:ABE-0013035,ECOCYC:EG10871,GeneID:948490|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4179996-4180493:+; feature_type=gene
gene.b3986,gene,rplL,b3986|rplL|rplL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3986,"Dbxref:ASAP:ABE-0013038,ECOCYC:EG10873,GeneID:948489|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4180560-4180925:+; feature_type=gene
gene.b3987,gene,rpoB,b3987|rpoB|rpoB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3987,"Dbxref:ASAP:ABE-0013041,ECOCYC:EG10894,GeneID:948488|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4181245-4185273:+; feature_type=gene
gene.b3988,gene,rpoC,b3988|rpoC|rpoC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3988,"Dbxref:ASAP:ABE-0013043,ECOCYC:EG10895,GeneID:948487|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4185350-4189573:+; feature_type=gene
gene.b3989,gene,yjaZ,b3989|yjaZ|yjaZ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3989,"Dbxref:ASAP:ABE-0013046,ECOCYC:EG11429,GeneID:948495|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4189786-4190325:+; feature_type=gene
gene.b4691,gene,sroH,b4691|sroH|sroH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4691,"Dbxref:ECOCYC:G0-9388,GeneID:7751646|gbkey:Gene|gene_biotype:ncRNA",false,,,,,,NC_000913.3:4190327-4190487:-; feature_type=gene
rna.b4691,rna,sroH,b4691|sroH,active,active|inhibited|degraded|overexpressed,small RNA SroH,,cytosol,NCBI RefSeq,rna-b4691,"Dbxref:ECOCYC:G0-9388,GeneID:7751646|gbkey:ncRNA",false,,,,,,NC_000913.3:4190327-4190487:-; feature_type=ncRNA
gene.b3990,gene,thiH,b3990|thiH|thiH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b3990,"Dbxref:ASAP:ABE-0013048,ECOCYC:EG11590,GeneID:948494|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:4190735-4191868:-; feature_type=gene
